timestamp,open,high,low,close,volume
2025-12-07 23:00:00,0.0992,0.0994,0.0991,0.0994,71280.0
2025-12-07 23:01:00,0.0993,0.0995,0.0991,0.0991,35466.0
2025-12-07 23:02:00,0.0992,0.0992,0.0988,0.0991,61853.0
2025-12-07 23:03:00,0.099,0.0993,0.099,0.0992,32195.0
2025-12-07 23:04:00,0.0992,0.0992,0.099,0.0991,23642.0
2025-12-07 23:05:00,0.0991,0.0991,0.0986,0.0986,49189.0
2025-12-07 23:06:00,0.0986,0.0986,0.0982,0.0983,261441.0
2025-12-07 23:07:00,0.0983,0.0988,0.0983,0.0987,58168.0
2025-12-07 23:08:00,0.0987,0.0987,0.0987,0.0987,1405.0
2025-12-07 23:09:00,0.0986,0.0987,0.0985,0.0985,27548.0
2025-12-07 23:10:00,0.0984,0.0986,0.0984,0.0986,31155.0
2025-12-07 23:11:00,0.0986,0.0986,0.0985,0.0986,32034.0
2025-12-07 23:12:00,0.0985,0.0986,0.0985,0.0986,4204.0
2025-12-07 23:13:00,0.0986,0.0986,0.0986,0.0986,20006.0
2025-12-07 23:14:00,0.0986,0.0988,0.0986,0.0987,26009.0
2025-12-07 23:15:00,0.0987,0.0988,0.0987,0.0988,6572.0
2025-12-07 23:16:00,0.0988,0.099,0.0988,0.099,10240.0
2025-12-07 23:17:00,0.099,0.099,0.0989,0.0989,17465.0
2025-12-07 23:18:00,0.0989,0.0989,0.0987,0.0987,27694.0
2025-12-07 23:19:00,0.0987,0.0987,0.0985,0.0986,12629.0
2025-12-07 23:20:00,0.0985,0.0989,0.0985,0.0989,89665.0
2025-12-07 23:21:00,0.0988,0.0991,0.0988,0.0991,46744.0
2025-12-07 23:22:00,0.0991,0.0991,0.099,0.0991,60570.0
2025-12-07 23:23:00,0.0991,0.0991,0.0989,0.099,29057.0
2025-12-07 23:24:00,0.0991,0.0991,0.0989,0.0989,13836.0
2025-12-07 23:25:00,0.099,0.099,0.0989,0.0989,31018.0
2025-12-07 23:26:00,0.0989,0.0989,0.0988,0.0989,30494.0
2025-12-07 23:27:00,0.0989,0.0993,0.0989,0.0993,30250.0
2025-12-07 23:28:00,0.0992,0.0992,0.0991,0.0992,21691.0
2025-12-07 23:29:00,0.0991,0.0992,0.0991,0.0991,3803.0
2025-12-07 23:30:00,0.0991,0.0991,0.0989,0.099,23580.0
2025-12-07 23:31:00,0.0989,0.099,0.0989,0.099,14938.0
2025-12-07 23:32:00,0.099,0.0992,0.0989,0.0992,8166.0
2025-12-07 23:33:00,0.0991,0.0991,0.099,0.0991,6166.0
2025-12-07 23:34:00,0.0991,0.0991,0.099,0.0991,5445.0
2025-12-07 23:35:00,0.0991,0.0991,0.099,0.099,32569.0
2025-12-07 23:36:00,0.0989,0.099,0.0989,0.099,7112.0
2025-12-07 23:37:00,0.0989,0.099,0.0989,0.0989,11644.0
2025-12-07 23:38:00,0.0988,0.0988,0.0987,0.0987,27896.0
2025-12-07 23:39:00,0.0986,0.0987,0.0985,0.0987,88102.0
2025-12-07 23:40:00,0.0988,0.0988,0.0985,0.0986,17516.0
2025-12-07 23:41:00,0.0986,0.0987,0.0985,0.0987,28413.0
2025-12-07 23:42:00,0.0986,0.0987,0.0985,0.0986,30600.0
2025-12-07 23:43:00,0.0987,0.0987,0.0986,0.0987,28193.0
2025-12-07 23:44:00,0.0987,0.0988,0.0987,0.0987,6878.0
2025-12-07 23:45:00,0.0988,0.0988,0.0986,0.0986,3295.0
2025-12-07 23:46:00,0.0987,0.0987,0.0986,0.0987,16903.0
2025-12-07 23:47:00,0.0988,0.0988,0.0986,0.0988,11151.0
2025-12-07 23:48:00,0.0987,0.0989,0.0987,0.0989,33595.0
2025-12-07 23:49:00,0.0989,0.099,0.0989,0.099,9636.0
2025-12-07 23:50:00,0.099,0.099,0.0989,0.099,28004.0
2025-12-07 23:51:00,0.099,0.0992,0.0989,0.0992,48500.0
2025-12-07 23:52:00,0.0991,0.0992,0.099,0.0992,14373.0
2025-12-07 23:53:00,0.0991,0.0991,0.099,0.0991,42859.0
2025-12-07 23:54:00,0.0991,0.0991,0.099,0.0991,8764.0
2025-12-07 23:55:00,0.0991,0.0994,0.0991,0.0993,29548.0
2025-12-07 23:56:00,0.0993,0.0994,0.0992,0.0992,25580.0
2025-12-07 23:57:00,0.0991,0.0993,0.099,0.0992,87581.0
2025-12-07 23:58:00,0.0993,0.0993,0.0992,0.0993,28315.0
2025-12-07 23:59:00,0.0992,0.0993,0.0991,0.0993,24286.0
2025-12-08 00:00:00,0.0993,0.0993,0.0988,0.0989,79263.0
2025-12-08 00:01:00,0.0988,0.0988,0.0986,0.0988,54794.0
2025-12-08 00:02:00,0.0987,0.0989,0.0986,0.0989,52934.0
2025-12-08 00:03:00,0.0988,0.099,0.0988,0.099,28120.0
2025-12-08 00:04:00,0.0989,0.0992,0.0989,0.0992,25553.0
2025-12-08 00:05:00,0.0992,0.0992,0.0991,0.0991,19858.0
2025-12-08 00:06:00,0.0991,0.0991,0.0988,0.0989,21041.0
2025-12-08 00:07:00,0.0989,0.0992,0.0989,0.0992,38808.0
2025-12-08 00:08:00,0.0992,0.0992,0.099,0.099,24441.0
2025-12-08 00:09:00,0.0989,0.0991,0.0988,0.0991,3767.0
2025-12-08 00:10:00,0.0991,0.0991,0.0989,0.0989,31784.0
2025-12-08 00:11:00,0.099,0.0991,0.099,0.0991,11157.0
2025-12-08 00:12:00,0.099,0.0993,0.099,0.0992,37739.0
2025-12-08 00:13:00,0.0991,0.0992,0.0991,0.0991,5679.0
2025-12-08 00:14:00,0.0991,0.0992,0.0991,0.0992,17892.0
2025-12-08 00:15:00,0.0991,0.0992,0.0991,0.0992,62401.0
2025-12-08 00:16:00,0.0992,0.0992,0.099,0.0991,61343.0
2025-12-08 00:17:00,0.0991,0.0994,0.0991,0.0994,35291.0
2025-12-08 00:18:00,0.0994,0.0994,0.0992,0.0992,13615.0
2025-12-08 00:19:00,0.0991,0.0991,0.099,0.099,51772.0
2025-12-08 00:20:00,0.099,0.0992,0.099,0.0991,6368.0
2025-12-08 00:21:00,0.0992,0.0993,0.0991,0.0992,11515.0
2025-12-08 00:22:00,0.0991,0.0993,0.0991,0.0993,54326.0
2025-12-08 00:23:00,0.0994,0.0996,0.0994,0.0996,65284.0
2025-12-08 00:24:00,0.0997,0.0997,0.0995,0.0996,49022.0
2025-12-08 00:25:00,0.0995,0.0996,0.0995,0.0996,13980.0
2025-12-08 00:26:00,0.0996,0.0996,0.0993,0.0994,28176.0
2025-12-08 00:27:00,0.0993,0.0995,0.0993,0.0995,2842.0
2025-12-08 00:28:00,0.0994,0.0994,0.0993,0.0993,72719.0
2025-12-08 00:29:00,0.0993,0.0993,0.0992,0.0992,9560.0
2025-12-08 00:30:00,0.0992,0.0993,0.0992,0.0992,13954.0
2025-12-08 00:31:00,0.0992,0.0994,0.0992,0.0993,16192.0
2025-12-08 00:32:00,0.0992,0.0993,0.0992,0.0993,19819.0
2025-12-08 00:33:00,0.0994,0.0997,0.0994,0.0996,43253.0
2025-12-08 00:34:00,0.0995,0.0998,0.0995,0.0997,48664.0
2025-12-08 00:35:00,0.0997,0.1001,0.0997,0.1,126416.0
2025-12-08 00:36:00,0.1001,0.1001,0.0998,0.0998,21034.0
2025-12-08 00:37:00,0.0998,0.0998,0.0996,0.0998,30523.0
2025-12-08 00:38:00,0.0997,0.0997,0.0997,0.0997,7868.0
2025-12-08 00:39:00,0.0996,0.0997,0.0996,0.0997,3361.0
2025-12-08 00:40:00,0.0997,0.0998,0.0995,0.0998,126257.0
2025-12-08 00:41:00,0.0997,0.0998,0.0997,0.0998,55318.0
2025-12-08 00:42:00,0.0998,0.0998,0.0998,0.0998,20570.0
2025-12-08 00:43:00,0.0997,0.0997,0.0996,0.0996,19210.0
2025-12-08 00:44:00,0.0995,0.0996,0.0995,0.0995,7300.0
2025-12-08 00:45:00,0.0996,0.0996,0.0993,0.0993,64072.0
2025-12-08 00:46:00,0.0992,0.0994,0.099,0.0994,162972.0
