timestamp,open,high,low,close,volume
2025-10-24 07:00:00,9.952,9.952,9.862,9.898,16347.0
2025-10-24 07:01:00,9.899,9.923,9.882,9.911,5149.0
2025-10-24 07:02:00,9.913,9.969,9.889,9.969,6930.6
2025-10-24 07:03:00,9.968,9.992,9.93,9.937,9234.4
2025-10-24 07:04:00,9.936,10.1,9.928,10.077,15581.0
2025-10-24 07:05:00,10.076,10.184,10.075,10.117,24565.7
2025-10-24 07:06:00,10.115,10.188,10.115,10.139,11819.5
2025-10-24 07:07:00,10.136,10.156,10.077,10.09,11674.0
2025-10-24 07:08:00,10.084,10.112,10.039,10.069,6608.0
2025-10-24 07:09:00,10.066,10.115,10.061,10.099,3857.9
2025-10-24 07:10:00,10.104,10.17,10.071,10.088,8498.8
2025-10-24 07:11:00,10.089,10.15,10.089,10.137,6186.3
2025-10-24 07:12:00,10.135,10.22,10.125,10.193,20696.1
2025-10-24 07:13:00,10.193,10.229,10.171,10.209,15990.2
2025-10-24 07:14:00,10.212,10.241,10.151,10.168,14858.5
2025-10-24 07:15:00,10.173,10.175,10.043,10.05,17184.9
2025-10-24 07:16:00,10.051,10.098,10.037,10.075,8567.1
2025-10-24 07:17:00,10.075,10.163,10.065,10.139,7261.3
2025-10-24 07:18:00,10.139,10.139,10.087,10.12,7243.2
2025-10-24 07:19:00,10.123,10.133,10.059,10.106,7809.1
2025-10-24 07:20:00,10.106,10.107,10.062,10.078,4081.0
2025-10-24 07:21:00,10.082,10.129,10.062,10.121,6504.5
2025-10-24 07:22:00,10.121,10.121,10.012,10.097,14599.7
2025-10-24 07:23:00,10.097,10.118,10.071,10.112,5784.5
2025-10-24 07:24:00,10.113,10.136,10.047,10.105,14468.2
2025-10-24 07:25:00,10.107,10.136,10.06,10.08,7408.1
2025-10-24 07:26:00,10.079,10.083,10.029,10.055,8252.5
2025-10-24 07:27:00,10.057,10.079,10.011,10.065,10462.6
2025-10-24 07:28:00,10.067,10.07,9.953,9.987,15191.7
2025-10-24 07:29:00,9.982,10.011,9.94,9.986,11767.8
2025-10-24 07:30:00,9.986,9.999,9.886,9.955,17524.9
2025-10-24 07:31:00,9.954,10.022,9.948,10.006,11017.0
2025-10-24 07:32:00,10.004,10.087,9.986,10.019,13337.6
2025-10-24 07:33:00,10.018,10.045,9.982,10.04,9100.1
2025-10-24 07:34:00,10.039,10.04,9.991,10.009,8940.8
2025-10-24 07:35:00,10.007,10.013,9.939,9.972,9012.3
2025-10-24 07:36:00,9.971,10.008,9.964,9.997,5028.6
2025-10-24 07:37:00,9.997,10.042,9.976,9.99,11556.8
2025-10-24 07:38:00,9.985,9.994,9.95,9.96,7401.9
2025-10-24 07:39:00,9.96,9.982,9.921,9.958,9465.9
