status,symbol,side,signal_datetime,entry_price,tp_percent,sl_percent,tp_price,sl_price,hours_window,entry_hit,result,pnl,pnl_percent,exit_time,bars_in_trade,has_csv_tpsl,signal_index,exit_price,balance_after_trade,balance_at_signal
completed,PROVEUSDT,long,2025-10-22 05:30:00,0.8143,2.0,5.0,0.830586,0.773585,4.0,True,expired,-3.4016954800749746,-3.4016954800749746,2025-10-22 09:31:00,242.0,False,29,0.7865999937057495,912.5589942050943,
completed,ZEREBROUSDT,short,2025-10-22 05:30:00,0.0306,2.0,5.0,0.029987999999999997,0.03213,4.0,True,expired,-2.156858428630958,-2.156858428630958,2025-10-22 09:31:00,242.0,False,30,0.03125999867916107,910.4021357764634,
completed,MOODENGUSDT,long,2025-10-22 05:30:00,0.11052,2.0,5.0,0.1127304,0.10499399999999999,4.0,True,expired,-1.4657952088270703,-1.4657952088270703,2025-10-22 09:31:00,242.0,False,31,0.10890000313520432,908.9363405676363,
no_data,BONKUSDT,,2025-10-22 05:30:00,,,,,,,,,,,,,False,32,,,
completed,UBUSDT,long,2025-10-22 05:30:00,0.047031,2.0,5.0,0.047971620000000006,0.04467945,4.0,True,loss,-5.000000000000002,-5.000000000000002,2025-10-22 05:31:00,2.0,False,33,0.04467945,903.9363405676363,
completed,MYXUSDT,long,2025-10-22 05:30:00,2.952,2.0,5.0,3.01104,2.8044,4.0,True,loss,-5.000000000000006,-5.000000000000006,2025-10-22 07:48:00,139.0,False,34,2.8044,898.9363405676363,
completed,STBLUSDT,long,2025-10-22 05:30:00,0.11522,2.0,5.0,0.1175244,0.109459,4.0,True,loss,-5.000000000000002,-5.000000000000002,2025-10-22 05:31:00,2.0,False,35,0.109459,893.9363405676363,
completed,PARTIUSDT,short,2025-10-22 13:30:00,0.0822,2.0,5.0,0.08055599999999999,0.08631,4.0,True,expired,-0.851584670027393,-0.851584670027393,2025-10-22 17:31:00,242.0,False,36,0.08290000259876251,893.0847558976089,
completed,AIXBTUSDT,short,2025-10-22 13:30:00,0.05555,2.0,5.0,0.054439,0.058327500000000004,4.0,True,win,2.0000000000000013,2.0000000000000013,2025-10-22 14:23:00,45.0,False,37,0.054439,895.0847558976089,
completed,NOMUSDT,short,2025-10-22 13:30:00,0.02061,2.0,5.0,0.0201978,0.0216405,4.0,True,expired,0.9218827894970602,0.9218827894970602,2025-10-22 17:38:00,242.0,False,38,0.020419999957084656,896.006638687106,
completed,MOODENGUSDT,short,2025-10-22 13:30:00,0.10953,2.0,5.0,0.1073394,0.11500650000000001,4.0,True,expired,0.37432992925254926,0.37432992925254926,2025-10-22 17:31:00,242.0,False,39,0.10911999642848969,896.3809686163586,
completed,XPINUSDT,long,2025-10-22 13:30:00,0.005397,2.0,5.0,0.00550494,0.00512715,4.0,True,loss,-5.000000000000006,-5.000000000000006,2025-10-22 13:31:00,2.0,False,40,0.00512715,891.3809686163586,
completed,HANAUSDT,long,2025-10-22 13:30:00,0.06815,2.0,5.0,0.069513,0.0647425,4.0,True,loss,-5.0000000000000115,-5.0000000000000115,2025-10-22 13:31:00,2.0,False,41,0.0647425,886.3809686163586,
completed,PENGUUSDT,short,2025-10-22 13:30:00,0.021108,2.0,5.0,0.020685839999999997,0.0221634,4.0,True,win,2.000000000000006,2.000000000000006,2025-10-22 14:24:00,27.0,False,42,0.020685839999999997,888.3809686163586,
completed,IDOLUSDT,long,2025-10-22 13:30:00,0.03251,2.0,5.0,0.0331602,0.030884499999999995,4.0,False,no_entry,0.0,0.0,,0.0,False,43,,,
completed,EVAAUSDT,long,2025-10-23 01:30:00,8.3899,2.0,5.0,8.557698,7.970405,4.0,True,loss,-5.000000000000004,-5.000000000000004,2025-10-23 02:05:00,36.0,False,44,7.970405,883.3809686163586,
completed,PROVEUSDT,short,2025-10-23 01:30:00,0.7705,2.0,5.0,0.7550899999999999,0.809025,4.0,True,loss,-5.000000000000004,-5.000000000000004,2025-10-23 04:16:00,167.0,False,45,0.809025,878.3809686163586,
completed,HANAUSDT,short,2025-10-23 01:30:00,0.04664,2.0,5.0,0.0457072,0.048972,4.0,True,loss,-5.000000000000002,-5.000000000000002,2025-10-23 01:31:00,2.0,False,46,0.048972,873.3809686163586,
completed,AIXBTUSDT,short,2025-10-23 01:30:00,0.05317,2.0,5.0,0.0521066,0.0558285,4.0,True,expired,-1.203687078459088,-1.203687078459088,2025-10-23 08:45:00,242.0,False,47,0.0538100004196167,872.1772815378995,
completed,AVNTUSDT,long,2025-10-23 01:30:00,0.6309,2.0,5.0,0.643518,0.599355,4.0,True,win,2.0000000000000027,2.0000000000000027,2025-10-23 06:17:00,142.0,False,48,0.643518,874.1772815378995,
completed,MOODENGUSDT,short,2025-10-23 01:30:00,0.10787,2.0,5.0,0.10571259999999999,0.1132635,4.0,True,expired,-2.3176070149044157,-2.3176070149044157,2025-10-23 07:04:00,242.0,False,49,0.11037000268697739,871.8596745229951,
completed,ARCUSDT,short,2025-10-23 01:30:00,0.0123,2.0,5.0,0.012054,0.012915000000000001,4.0,True,expired,0.4878043159236766,0.4878043159236766,2025-10-23 06:34:00,242.0,False,50,0.012240000069141388,872.3474788389187,
completed,TRUTHUSDT,long,2025-10-23 05:30:00,0.016538,2.0,5.0,0.01686876,0.0157111,4.0,True,win,1.9999999999999962,1.9999999999999962,2025-10-23 06:16:00,45.0,False,51,0.01686876,874.3474788389187,
completed,FARTCOINUSDT,short,2025-10-23 05:30:00,0.3287,2.0,5.0,0.32212599999999997,0.345135,4.0,True,expired,-3.072714653282064,-3.072714653282064,2025-10-23 09:32:00,242.0,False,52,0.33880001306533813,871.2747641856366,
completed,DOLOUSDT,short,2025-10-23 05:30:00,0.07778,2.0,5.0,0.0762244,0.081669,4.0,True,expired,-3.2270470049302147,-3.2270470049302147,2025-10-23 09:31:00,242.0,False,53,0.08028999716043472,868.0477171807064,
completed,XPINUSDT,long,2025-10-23 05:30:00,0.004993,2.0,5.0,0.00509286,0.0047433499999999995,4.0,False,no_entry,0.0,0.0,,0.0,False,54,,,
completed,IDOLUSDT,long,2025-10-23 05:30:00,0.03841,2.0,5.0,0.0391782,0.0364895,4.0,True,win,2.0000000000000093,2.0000000000000093,2025-10-23 07:50:00,133.0,False,55,0.0391782,870.0477171807064,
completed,POPCATUSDT,short,2025-10-23 05:30:00,0.1425,2.0,5.0,0.13965,0.14962499999999998,4.0,True,expired,-3.649120581777481,-3.649120581777481,2025-10-23 09:31:00,242.0,False,56,0.1476999968290329,866.3985965989289,
completed,ARIAUSDT,long,2025-10-23 05:30:00,0.17548,2.0,5.0,0.1789896,0.166706,4.0,True,loss,-5.000000000000003,-5.000000000000003,2025-10-23 08:32:00,183.0,False,57,0.166706,861.3985965989289,
completed,PENGUUSDT,short,2025-10-23 05:30:00,0.01993,2.0,5.0,0.0195314,0.0209265,4.0,True,expired,-2.950322660918938,-2.950322660918938,2025-10-23 09:32:00,242.0,False,58,0.020517999306321144,858.44827393801,
completed,XPLUSDT,short,2025-10-23 05:30:00,0.3429,2.0,5.0,0.33604199999999995,0.360045,4.0,True,expired,-3.324582188078673,-3.324582188078673,2025-10-23 09:37:00,242.0,False,59,0.35429999232292175,855.1236917499313,
completed,GOATUSDT,short,2025-10-23 05:30:00,0.05002,2.0,5.0,0.0490196,0.052521000000000005,4.0,True,expired,-3.3186698045696232,-3.3186698045696232,2025-10-23 09:31:00,242.0,False,60,0.05167999863624573,851.8050219453617,
completed,UBUSDT,long,2025-10-23 05:30:00,0.050165,2.0,5.0,0.0511683,0.04765675,4.0,True,loss,-5.000000000000007,-5.000000000000007,2025-10-23 05:31:00,2.0,False,61,0.04765675,846.8050219453617,
completed,SPXUSDT,short,2025-10-23 05:30:00,0.8936,2.0,5.0,0.875728,0.93828,4.0,True,loss,-5.000000000000006,-5.000000000000006,2025-10-23 06:15:00,46.0,False,62,0.93828,841.8050219453617,
no_data,BONKUSDT,,2025-10-23 05:30:00,,,,,,,,,,,,,False,63,,,
completed,HANAUSDT,short,2025-10-23 09:30:00,0.05024,2.0,5.0,0.0492352,0.052752,4.0,True,loss,-5.000000000000001,-5.000000000000001,2025-10-23 09:31:00,2.0,False,64,0.052752,836.8050219453617,
completed,EVAAUSDT,long,2025-10-23 09:30:00,7.9022,2.0,5.0,8.060243999999999,7.507089999999999,4.0,True,loss,-5.000000000000009,-5.000000000000009,2025-10-23 09:31:00,2.0,False,65,7.507089999999999,831.8050219453617,
completed,MOODENGUSDT,short,2025-10-23 09:30:00,0.10775,2.0,5.0,0.105595,0.1131375,4.0,True,expired,-1.5870103703297496,-1.5870103703297496,2025-10-23 13:31:00,242.0,False,66,0.1094600036740303,830.2180115750319,
completed,FFUSDT,short,2025-10-23 09:30:00,0.13538,2.0,5.0,0.1326724,0.142149,4.0,True,loss,-4.999999999999998,-4.999999999999998,2025-10-23 09:31:00,2.0,False,67,0.142149,825.2180115750319,
completed,PROVEUSDT,short,2025-10-23 09:30:00,0.7988,2.0,5.0,0.782824,0.83874,4.0,True,loss,-5.0000000000000115,-5.0000000000000115,2025-10-23 11:56:00,147.0,False,68,0.83874,820.2180115750319,
completed,BTRUSDT,short,2025-10-23 09:30:00,0.06919,2.0,5.0,0.0678062,0.0726495,4.0,True,loss,-5.000000000000006,-5.000000000000006,2025-10-23 09:31:00,2.0,False,69,0.0726495,815.2180115750319,
completed,ARCUSDT,short,2025-10-23 09:30:00,0.01232,2.0,5.0,0.012073599999999999,0.012936,4.0,True,loss,-5.000000000000003,-5.000000000000003,2025-10-23 13:31:00,238.0,False,70,0.012936,810.2180115750319,
completed,COAIUSDT,long,2025-10-23 09:30:00,14.068,2.0,5.0,14.349359999999999,13.3646,4.0,False,no_entry,0.0,0.0,,0.0,False,71,,,
completed,ARIAUSDT,long,2025-10-23 13:30:00,0.17329,2.0,5.0,0.1767558,0.16462549999999998,4.0,True,win,1.999999999999995,1.999999999999995,2025-10-23 14:10:00,41.0,False,72,0.1767558,812.2180115750319,
completed,TRUTHUSDT,long,2025-10-23 13:30:00,0.016718,2.0,5.0,0.01705236,0.0158821,4.0,True,loss,-5.000000000000003,-5.000000000000003,2025-10-23 13:31:00,2.0,False,73,0.0158821,807.2180115750319,
completed,RIVERUSDT,long,2025-10-23 13:30:00,8.813,2.0,5.0,8.989260000000002,8.37235,4.0,True,win,2.0000000000000107,2.0000000000000107,2025-10-23 13:51:00,22.0,False,74,8.989260000000002,809.2180115750319,
completed,XPINUSDT,long,2025-10-23 13:30:00,0.007865,2.0,5.0,0.008022300000000001,0.00747175,4.0,True,loss,-5.000000000000004,-5.000000000000004,2025-10-23 17:02:00,3.0,False,75,0.00747175,804.2180115750319,
completed,IDOLUSDT,long,2025-10-23 13:30:00,0.03889,2.0,5.0,0.0396678,0.0369455,4.0,True,expired,1.112701774523846e-06,1.112701774523846e-06,2025-10-23 17:31:00,242.0,False,76,0.03889000043272972,804.2180126877337,
completed,PENGUUSDT,short,2025-10-23 13:30:00,0.020476,2.0,5.0,0.02006648,0.021499800000000003,4.0,True,expired,0.44930350515008827,0.44930350515008827,2025-10-23 19:11:00,242.0,False,77,0.02038400061428547,804.6673161928837,
completed,HANAUSDT,short,2025-10-23 17:30:00,0.05382,2.0,5.0,0.0527436,0.056511,4.0,True,win,1.9999999999999967,1.9999999999999967,2025-10-23 18:41:00,72.0,False,78,0.0527436,806.6673161928837,
completed,COAIUSDT,long,2025-10-23 17:30:00,16.805,2.0,5.0,17.1411,15.964749999999999,4.0,True,loss,-5.000000000000006,-5.000000000000006,2025-10-23 17:59:00,21.0,False,79,15.964749999999999,801.6673161928837,
completed,FFUSDT,short,2025-10-23 17:30:00,0.15107,2.0,5.0,0.1480486,0.15862350000000003,4.0,True,expired,-2.204280093084404,-2.204280093084404,2025-10-23 21:31:00,242.0,False,80,0.15440000593662262,799.4630360997993,
completed,AVNTUSDT,long,2025-10-23 17:30:00,0.6591,2.0,5.0,0.672282,0.626145,4.0,True,expired,-1.608249844884029,-1.6082498448840288,2025-10-23 21:31:00,242.0,False,81,0.6485000252723694,797.8547862549152,
completed,TAGUSDT,long,2025-10-23 17:30:00,0.000402,2.0,5.0,0.00041004,0.0003819,4.0,False,no_entry,0.0,0.0,,0.0,False,82,,,
completed,ARCUSDT,short,2025-10-23 17:30:00,0.01235,2.0,5.0,0.012103,0.0129675,4.0,True,loss,-5.0,-5.0,2025-10-23 17:31:00,2.0,False,83,0.0129675,792.8547862549152,
completed,NAORISUSDT,long,2025-10-23 21:30:00,0.04855,2.0,5.0,0.049521,0.046122500000000004,4.0,True,expired,-0.9268828327206513,-0.9268828327206513,2025-10-24 01:31:00,242.0,False,84,0.04809999838471413,791.9279034221945,
completed,IDOLUSDT,long,2025-10-23 21:30:00,0.03848,2.0,5.0,0.0392496,0.036556,4.0,True,expired,-2.0010399440469966,-2.0010399440469966,2025-10-24 01:31:00,242.0,False,85,0.037709999829530716,789.9268634781475,
completed,AIAUSDT,short,2025-10-23 21:30:00,1.317,2.0,5.0,1.29066,1.38285,4.0,True,win,2.0000000000000027,2.0000000000000027,2025-10-23 22:44:00,53.0,False,86,1.29066,791.9268634781475,
completed,XPINUSDT,long,2025-10-23 21:30:00,0.010118,2.0,5.0,0.01032036,0.0096121,4.0,True,loss,-5.000000000000001,-5.000000000000001,2025-10-23 21:31:00,2.0,False,87,0.0096121,786.9268634781475,
completed,UBUSDT,long,2025-10-23 21:30:00,0.047973,2.0,5.0,0.048932460000000004,0.04557435,4.0,False,no_entry,0.0,0.0,,0.0,False,88,,,
completed,AIOTUSDT,long,2025-10-23 21:30:00,0.4887,2.0,5.0,0.49847400000000003,0.464265,4.0,True,win,2.000000000000001,2.000000000000001,2025-10-24 00:05:00,156.0,False,89,0.49847400000000003,788.9268634781475,
completed,RIVERUSDT,long,2025-10-23 21:30:00,8.451,2.0,5.0,8.62002,8.02845,4.0,False,no_entry,0.0,0.0,,0.0,False,90,,,
completed,ARIAUSDT,long,2025-10-24 01:30:00,0.17937,2.0,5.0,0.1829574,0.17040149999999998,4.0,True,expired,0.32335332307008907,0.32335332307008907,2025-10-24 05:31:00,242.0,False,91,0.17994999885559082,789.2502168012177,
completed,JELLYJELLYUSDT,long,2025-10-24 01:30:00,0.08166,2.0,5.0,0.0832932,0.077577,4.0,True,expired,-2.975749376793567,-2.975749376793567,2025-10-24 05:31:00,242.0,False,92,0.07923000305891037,786.2744674244241,
completed,COAIUSDT,long,2025-10-24 01:30:00,16.357,2.0,5.0,16.68414,15.53915,4.0,True,loss,-5.0,-5.0,2025-10-24 01:31:00,2.0,False,93,15.53915,781.2744674244241,
completed,AVNTUSDT,long,2025-10-24 01:30:00,0.6447,2.0,5.0,0.657594,0.612465,4.0,False,no_entry,0.0,0.0,,0.0,False,94,,,
completed,TAGUSDT,long,2025-10-24 01:30:00,0.000433,2.0,5.0,0.00044166,0.00041135,4.0,True,win,2.0000000000000036,2.0000000000000036,2025-10-24 05:07:00,218.0,False,95,0.00044166,783.2744674244241,
completed,PIPPINUSDT,long,2025-10-24 01:30:00,0.02128,2.0,5.0,0.021705600000000002,0.020215999999999998,4.0,True,win,2.0000000000000075,2.0000000000000075,2025-10-24 02:31:00,19.0,False,96,0.021705600000000002,785.2744674244241,
completed,TAUSDT,long,2025-10-24 01:30:00,0.0516,2.0,5.0,0.052632,0.04902,4.0,True,win,1.9999999999999967,1.9999999999999967,2025-10-24 06:47:00,87.0,False,97,0.052632,787.2744674244241,
completed,DOLOUSDT,long,2025-10-24 05:30:00,0.08593,2.0,5.0,0.08764860000000001,0.0816335,4.0,True,expired,-1.722333254503959,-1.7223332545039591,2025-10-24 10:10:00,242.0,False,98,0.08444999903440475,785.5521341699201,
completed,LIGHTUSDT,long,2025-10-24 05:30:00,2.3002,2.0,5.0,2.3462039999999997,2.1851899999999995,4.0,True,win,1.9999999999999973,1.9999999999999973,2025-10-24 06:26:00,52.0,False,99,2.3462039999999997,787.5521341699201,
completed,ARCUSDT,long,2025-10-24 05:30:00,0.01354,2.0,5.0,0.0138108,0.012863,4.0,True,loss,-5.0000000000000036,-5.0000000000000036,2025-10-24 09:06:00,217.0,False,100,0.012863,782.5521341699201,
completed,UBUSDT,long,2025-10-24 05:30:00,0.060344,2.0,5.0,0.06155088,0.0573268,4.0,True,loss,-5.000000000000007,-5.000000000000007,2025-10-24 05:31:00,2.0,False,101,0.0573268,777.5521341699201,
completed,RIVERUSDT,long,2025-10-24 05:30:00,9.726,2.0,5.0,9.920520000000002,9.239700000000001,4.0,True,win,2.000000000000007,2.000000000000007,2025-10-24 06:22:00,7.0,False,102,9.920520000000002,779.5521341699201,
completed,XPINUSDT,long,2025-10-24 05:30:00,0.008596,2.0,5.0,0.00876792,0.008166199999999998,4.0,True,loss,-5.000000000000012,-5.000000000000012,2025-10-24 05:31:00,2.0,False,103,0.008166199999999998,774.5521341699201,
completed,AIAUSDT,short,2025-10-24 05:30:00,1.307,2.0,5.0,1.2808599999999999,1.37235,4.0,True,loss,-5.000000000000002,-5.000000000000002,2025-10-24 05:31:00,2.0,False,104,1.37235,769.5521341699201,
completed,IDOLUSDT,long,2025-10-24 05:30:00,0.03752,2.0,5.0,0.038270399999999996,0.035643999999999995,4.0,True,expired,-3.171642947552803,-3.171642947552803,2025-10-24 09:32:00,242.0,False,105,0.036329999566078186,766.3804912223674,
completed,TAGUSDT,long,2025-10-24 09:30:00,0.000433,2.0,5.0,0.00044166,0.00041135,4.0,True,win,0.0,0.0,2025-10-24 11:22:00,113.0,False,106,0.00041135,766.3804912223674,
completed,PROVEUSDT,long,2025-10-24 09:30:00,0.9338,2.0,5.0,0.952476,0.88711,4.0,False,no_entry,0.0,0.0,,0.0,False,107,,,
completed,PIPPINUSDT,long,2025-10-24 09:30:00,0.02124,2.0,5.0,0.021664799999999998,0.020177999999999998,4.0,True,win,1.9999999999999973,1.9999999999999973,2025-10-24 10:51:00,3.0,False,108,0.021664799999999998,768.3804912223674,
completed,TRUTHUSDT,long,2025-10-24 09:30:00,0.016466,2.0,5.0,0.016795320000000002,0.0156427,4.0,True,loss,-5.000000000000015,-5.000000000000015,2025-10-24 10:50:00,81.0,False,109,0.0156427,763.3804912223674,
completed,ARIAUSDT,long,2025-10-24 09:30:00,0.17999,2.0,5.0,0.18358980000000003,0.1709905,4.0,True,win,2.0000000000000075,2.0000000000000075,2025-10-24 09:31:00,2.0,False,110,0.18358980000000003,765.3804912223674,
completed,PUMPBTCUSDT,long,2025-10-24 13:30:00,0.0475,2.0,5.0,0.04845,0.045125,4.0,True,win,1.9999999999999991,1.9999999999999991,2025-10-24 13:46:00,10.0,False,111,0.04845,767.3804912223674,
completed,UBUSDT,long,2025-10-24 13:30:00,0.056835,2.0,5.0,0.0579717,0.05399324999999999,4.0,True,loss,-5.000000000000007,-5.000000000000007,2025-10-24 13:31:00,2.0,False,112,0.05399324999999999,762.3804912223674,
completed,LIGHTUSDT,long,2025-10-24 13:30:00,2.355,2.0,5.0,2.4021,2.23725,4.0,True,expired,-2.530789628403454,-2.530789628403454,2025-10-24 17:31:00,242.0,False,113,2.2953999042510986,759.8497015939639,
completed,FFUSDT,long,2025-10-24 13:30:00,0.1694,2.0,5.0,0.172788,0.16093,4.0,True,loss,-5.000000000000003,-5.000000000000003,2025-10-24 13:32:00,3.0,False,114,0.16093,754.8497015939639,
completed,RIVERUSDT,long,2025-10-24 13:30:00,9.867,2.0,5.0,10.064340000000001,9.37365,4.0,True,loss,-5.000000000000012,-5.000000000000012,2025-10-24 13:31:00,2.0,False,115,9.37365,749.8497015939639,
completed,COAIUSDT,long,2025-10-24 13:30:00,17.692,2.0,5.0,18.045840000000002,16.807399999999998,4.0,True,win,2.0000000000000098,2.0000000000000098,2025-10-24 13:42:00,12.0,False,116,18.045840000000002,751.8497015939639,
completed,AVNTUSDT,long,2025-10-24 13:30:00,0.7808,2.0,5.0,0.796416,0.74176,4.0,True,win,1.9999999999999951,1.9999999999999951,2025-10-24 13:44:00,7.0,False,117,0.796416,753.8497015939639,
completed,AIAUSDT,short,2025-10-24 13:30:00,1.4042,2.0,5.0,1.376116,1.47441,4.0,True,win,2.0,2.0,2025-10-24 15:54:00,21.0,False,118,1.376116,755.8497015939639,
completed,PIPPINUSDT,long,2025-10-24 17:30:00,0.02532,2.0,5.0,0.0258264,0.024054,4.0,True,win,2.0000000000000027,2.0000000000000027,2025-10-24 18:27:00,2.0,False,119,0.0258264,757.8497015939639,
completed,XPINUSDT,long,2025-10-24 17:30:00,0.008082,2.0,5.0,0.00824364,0.0076779000000000005,4.0,True,win,1.9999999999999918,1.9999999999999918,2025-10-24 20:05:00,123.0,False,120,0.00824364,759.8497015939639,
completed,PROVEUSDT,long,2025-10-24 17:30:00,0.9904,2.0,5.0,1.010208,0.9408799999999999,4.0,True,expired,0.13125945177525578,0.13125945177525578,2025-10-24 21:48:00,242.0,False,121,0.9916999936103821,759.9809610457391,
completed,AVNTUSDT,long,2025-10-24 21:30:00,0.809,2.0,5.0,0.82518,0.7685500000000001,4.0,True,loss,-4.999999999999998,-4.999999999999998,2025-10-24 22:30:00,61.0,False,122,0.7685500000000001,754.9809610457391,
