status,symbol,side,signal_datetime,entry_price,tp_percent,sl_percent,tp_price,sl_price,hours_window,entry_hit,result,pnl,pnl_percent,exit_time,bars_in_trade,has_csv_tpsl,signal_index,position_size,exit_price,balance_after_trade
completed,LIGHTUSDT,long,2025-10-24 13:30:00,2.355,2.0,5.0,2.4021,2.23725,4.0,True,expired,-0.30863288151261636,-2.530789628403454,2025-10-24 17:31:00,242.0,False,113,12.195121951219512,2.2953999042510986,970.7133782431658
completed,FFUSDT,long,2025-10-24 13:30:00,0.1694,2.0,5.0,0.172788,0.16093,4.0,True,loss,-0.6097560975609759,-5.000000000000003,2025-10-24 13:32:00,3.0,False,114,12.195121951219512,0.16093,970.1036221456048
completed,RIVERUSDT,long,2025-10-24 13:30:00,9.867,2.0,5.0,10.064340000000001,9.37365,4.0,True,loss,-0.6097560975609772,-5.000000000000012,2025-10-24 13:31:00,2.0,False,115,12.195121951219512,9.37365,969.4938660480439
completed,COAIUSDT,long,2025-10-24 13:30:00,17.692,2.0,5.0,18.045840000000002,16.807399999999998,4.0,True,win,0.24390243902439143,2.0000000000000098,2025-10-24 13:42:00,12.0,False,116,12.195121951219512,18.045840000000002,969.7377684870683
completed,AVNTUSDT,long,2025-10-24 13:30:00,0.7808,2.0,5.0,0.796416,0.74176,4.0,True,win,0.24390243902438966,1.9999999999999951,2025-10-24 13:44:00,7.0,False,117,12.195121951219512,0.796416,969.9816709260926
max_positions_reached,AIAUSDT,,2025-10-24 13:30:00,,,,,,,,,,,,,,118,,,
max_positions_reached,PIPPINUSDT,,2025-10-24 17:30:00,,,,,,,,,,,,,,119,,,
max_positions_reached,XPINUSDT,,2025-10-24 17:30:00,,,,,,,,,,,,,,120,,,
max_positions_reached,PROVEUSDT,,2025-10-24 17:30:00,,,,,,,,,,,,,,121,,,
max_positions_reached,AVNTUSDT,,2025-10-24 21:30:00,,,,,,,,,,,,,,122,,,
max_positions_reached,NAORISUSDT,,2025-10-24 21:30:00,,,,,,,,,,,,,,123,,,
max_positions_reached,TACUSDT,,2025-10-24 21:30:00,,,,,,,,,,,,,,124,,,
max_positions_reached,PUMPBTCUSDT,,2025-10-24 21:30:00,,,,,,,,,,,,,,125,,,
max_positions_reached,COAIUSDT,,2025-10-24 21:30:00,,,,,,,,,,,,,,126,,,
max_positions_reached,FARTCOINUSDT,,2025-10-24 21:30:00,,,,,,,,,,,,,,127,,,
max_positions_reached,RATSUSDT,,2025-10-24 21:30:00,,,,,,,,,,,,,,128,,,
max_positions_reached,AIOUSDT,,2025-10-25 01:30:00,,,,,,,,,,,,,,129,,,
max_positions_reached,PROVEUSDT,,2025-10-25 01:30:00,,,,,,,,,,,,,,130,,,
max_positions_reached,PIPPINUSDT,,2025-10-25 01:30:00,,,,,,,,,,,,,,131,,,
max_positions_reached,FFUSDT,,2025-10-25 01:30:00,,,,,,,,,,,,,,132,,,
max_positions_reached,NAORISUSDT,,2025-10-25 05:30:00,,,,,,,,,,,,,,133,,,
max_positions_reached,PUMPBTCUSDT,,2025-10-25 05:30:00,,,,,,,,,,,,,,134,,,
max_positions_reached,AVNTUSDT,,2025-10-25 05:30:00,,,,,,,,,,,,,,135,,,
max_positions_reached,AIXBTUSDT,,2025-10-25 05:30:00,,,,,,,,,,,,,,136,,,
max_positions_reached,EVAAUSDT,,2025-10-25 09:30:00,,,,,,,,,,,,,,137,,,
max_positions_reached,RIVERUSDT,,2025-10-25 09:30:00,,,,,,,,,,,,,,138,,,
max_positions_reached,PROVEUSDT,,2025-10-25 09:30:00,,,,,,,,,,,,,,139,,,
max_positions_reached,FFUSDT,,2025-10-25 09:30:00,,,,,,,,,,,,,,140,,,
max_positions_reached,TACUSDT,,2025-10-25 09:30:00,,,,,,,,,,,,,,141,,,
max_positions_reached,BIDUSDT,,2025-10-25 09:30:00,,,,,,,,,,,,,,142,,,
max_positions_reached,IDOLUSDT,,2025-10-26 01:30:00,,,,,,,,,,,,,,143,,,
max_positions_reached,AIOUSDT,,2025-10-26 01:30:00,,,,,,,,,,,,,,144,,,
max_positions_reached,AVAAIUSDT,,2025-10-26 01:30:00,,,,,,,,,,,,,,145,,,
max_positions_reached,GRIFFAINUSDT,,2025-10-26 01:30:00,,,,,,,,,,,,,,146,,,
max_positions_reached,UBUSDT,,2025-10-26 01:30:00,,,,,,,,,,,,,,147,,,
max_positions_reached,AIXBTUSDT,,2025-10-26 01:30:00,,,,,,,,,,,,,,148,,,
max_positions_reached,BIDUSDT,,2025-10-26 01:30:00,,,,,,,,,,,,,,149,,,
max_positions_reached,PIPPINUSDT,,2025-10-26 05:30:00,,,,,,,,,,,,,,150,,,
max_positions_reached,COAIUSDT,,2025-10-26 05:30:00,,,,,,,,,,,,,,151,,,
max_positions_reached,NAORISUSDT,,2025-10-26 05:30:00,,,,,,,,,,,,,,152,,,
max_positions_reached,XNYUSDT,,2025-10-26 05:30:00,,,,,,,,,,,,,,153,,,
max_positions_reached,AGTUSDT,,2025-10-26 05:30:00,,,,,,,,,,,,,,154,,,
max_positions_reached,AIXBTUSDT,,2025-10-26 09:30:00,,,,,,,,,,,,,,155,,,
max_positions_reached,UBUSDT,,2025-10-26 09:30:00,,,,,,,,,,,,,,156,,,
max_positions_reached,AVAAIUSDT,,2025-10-26 09:30:00,,,,,,,,,,,,,,157,,,
max_positions_reached,ARCUSDT,,2025-10-26 09:30:00,,,,,,,,,,,,,,158,,,
max_positions_reached,GRIFFAINUSDT,,2025-10-26 09:30:00,,,,,,,,,,,,,,159,,,
max_positions_reached,BIDUSDT,,2025-10-26 09:30:00,,,,,,,,,,,,,,160,,,
max_positions_reached,NAORISUSDT,,2025-10-26 13:30:00,,,,,,,,,,,,,,161,,,
max_positions_reached,XNYUSDT,,2025-10-26 13:30:00,,,,,,,,,,,,,,162,,,
max_positions_reached,NOMUSDT,,2025-10-26 13:30:00,,,,,,,,,,,,,,163,,,
max_positions_reached,AIOUSDT,,2025-10-26 13:30:00,,,,,,,,,,,,,,164,,,
max_positions_reached,AIXBTUSDT,,2025-10-26 17:30:00,,,,,,,,,,,,,,165,,,
max_positions_reached,BIDUSDT,,2025-10-26 17:30:00,,,,,,,,,,,,,,166,,,
max_positions_reached,PIPPINUSDT,,2025-10-26 17:30:00,,,,,,,,,,,,,,167,,,
max_positions_reached,AVAAIUSDT,,2025-10-26 17:30:00,,,,,,,,,,,,,,168,,,
max_positions_reached,TACUSDT,,2025-10-26 17:30:00,,,,,,,,,,,,,,169,,,
max_positions_reached,XNYUSDT,,2025-10-26 21:30:00,,,,,,,,,,,,,,170,,,
max_positions_reached,UBUSDT,,2025-10-26 21:30:00,,,,,,,,,,,,,,171,,,
max_positions_reached,AIOUSDT,,2025-10-26 21:30:00,,,,,,,,,,,,,,172,,,
max_positions_reached,RATSUSDT,,2025-10-26 21:30:00,,,,,,,,,,,,,,173,,,
max_positions_reached,FFUSDT,,2025-10-27 01:30:00,,,,,,,,,,,,,,174,,,
max_positions_reached,ALCHUSDT,,2025-10-27 01:30:00,,,,,,,,,,,,,,175,,,
max_positions_reached,PIPPINUSDT,,2025-10-27 01:30:00,,,,,,,,,,,,,,176,,,
max_positions_reached,TAUSDT,,2025-10-27 01:30:00,,,,,,,,,,,,,,177,,,
max_positions_reached,BIDUSDT,,2025-10-27 01:30:00,,,,,,,,,,,,,,178,,,
max_positions_reached,CETUSUSDT,,2025-10-27 05:30:00,,,,,,,,,,,,,,179,,,
max_positions_reached,AVAAIUSDT,,2025-10-27 05:30:00,,,,,,,,,,,,,,180,,,
max_positions_reached,TACUSDT,,2025-10-27 05:30:00,,,,,,,,,,,,,,181,,,
max_positions_reached,RATSUSDT,,2025-10-27 05:30:00,,,,,,,,,,,,,,182,,,
max_positions_reached,AIXBTUSDT,,2025-10-27 05:30:00,,,,,,,,,,,,,,183,,,
max_positions_reached,XNYUSDT,,2025-10-27 05:30:00,,,,,,,,,,,,,,184,,,
max_positions_reached,BRETTUSDT,,2025-10-27 05:30:00,,,,,,,,,,,,,,185,,,
max_positions_reached,NAORISUSDT,,2025-10-27 09:30:00,,,,,,,,,,,,,,186,,,
max_positions_reached,ALCHUSDT,,2025-10-27 09:30:00,,,,,,,,,,,,,,187,,,
max_positions_reached,BIDUSDT,,2025-10-27 09:30:00,,,,,,,,,,,,,,188,,,
max_positions_reached,EVAAUSDT,,2025-10-27 09:30:00,,,,,,,,,,,,,,189,,,
max_positions_reached,FFUSDT,,2025-10-27 09:30:00,,,,,,,,,,,,,,190,,,
max_positions_reached,PIPPINUSDT,,2025-10-27 09:30:00,,,,,,,,,,,,,,191,,,
max_positions_reached,UBUSDT,,2025-10-27 21:30:00,,,,,,,,,,,,,,192,,,
max_positions_reached,BRETTUSDT,,2025-10-27 21:30:00,,,,,,,,,,,,,,193,,,
max_positions_reached,CETUSUSDT,,2025-10-27 21:30:00,,,,,,,,,,,,,,194,,,
max_positions_reached,JELLYJELLYUSDT,,2025-10-27 21:30:00,,,,,,,,,,,,,,195,,,
max_positions_reached,IDOLUSDT,,2025-10-27 21:30:00,,,,,,,,,,,,,,196,,,
max_positions_reached,BANUSDT,,2025-10-28 01:30:00,,,,,,,,,,,,,,197,,,
max_positions_reached,STOUSDT,,2025-10-28 01:30:00,,,,,,,,,,,,,,198,,,
max_positions_reached,EVAAUSDT,,2025-10-28 01:30:00,,,,,,,,,,,,,,199,,,
max_positions_reached,SOMIUSDT,,2025-10-28 01:30:00,,,,,,,,,,,,,,200,,,
max_positions_reached,MAVIAUSDT,,2025-10-28 01:30:00,,,,,,,,,,,,,,201,,,
max_positions_reached,PARTIUSDT,,2025-10-28 01:30:00,,,,,,,,,,,,,,202,,,
max_positions_reached,AIOUSDT,,2025-10-28 01:30:00,,,,,,,,,,,,,,203,,,
max_positions_reached,ALCHUSDT,,2025-10-28 05:30:00,,,,,,,,,,,,,,204,,,
max_positions_reached,CHILLGUYUSDT,,2025-10-28 05:30:00,,,,,,,,,,,,,,205,,,
max_positions_reached,IDOLUSDT,,2025-10-28 05:30:00,,,,,,,,,,,,,,206,,,
max_positions_reached,JELLYJELLYUSDT,,2025-10-28 05:30:00,,,,,,,,,,,,,,207,,,
max_positions_reached,VFYUSDT,,2025-10-28 09:30:00,,,,,,,,,,,,,,208,,,
max_positions_reached,GRIFFAINUSDT,,2025-10-28 09:30:00,,,,,,,,,,,,,,209,,,
max_positions_reached,POPCATUSDT,,2025-10-28 09:30:00,,,,,,,,,,,,,,210,,,
max_positions_reached,DOLOUSDT,,2025-10-28 09:30:00,,,,,,,,,,,,,,211,,,
max_positions_reached,FFUSDT,,2025-10-28 09:30:00,,,,,,,,,,,,,,212,,,
max_positions_reached,PARTIUSDT,,2025-10-28 09:30:00,,,,,,,,,,,,,,213,,,
max_positions_reached,EVAAUSDT,,2025-10-28 09:30:00,,,,,,,,,,,,,,214,,,
max_positions_reached,MAVIAUSDT,,2025-10-28 09:30:00,,,,,,,,,,,,,,215,,,
max_positions_reached,BIOUSDT,,2025-10-28 09:30:00,,,,,,,,,,,,,,216,,,
max_positions_reached,ALCHUSDT,,2025-10-28 13:30:00,,,,,,,,,,,,,,217,,,
max_positions_reached,HEIUSDT,,2025-10-28 13:30:00,,,,,,,,,,,,,,218,,,
max_positions_reached,BIDUSDT,,2025-10-28 13:30:00,,,,,,,,,,,,,,219,,,
max_positions_reached,STOUSDT,,2025-10-28 13:30:00,,,,,,,,,,,,,,220,,,
max_positions_reached,UBUSDT,,2025-10-28 13:30:00,,,,,,,,,,,,,,221,,,
max_positions_reached,PENGUUSDT,,2025-10-28 13:30:00,,,,,,,,,,,,,,222,,,
max_positions_reached,RECALLUSDT,,2025-10-28 13:30:00,,,,,,,,,,,,,,223,,,
max_positions_reached,SOMIUSDT,,2025-10-28 13:30:00,,,,,,,,,,,,,,224,,,
max_positions_reached,GOATUSDT,,2025-10-28 13:30:00,,,,,,,,,,,,,,225,,,
max_positions_reached,SPXUSDT,,2025-10-28 13:30:00,,,,,,,,,,,,,,226,,,
max_positions_reached,POPCATUSDT,,2025-10-28 17:30:00,,,,,,,,,,,,,,227,,,
max_positions_reached,MAVIAUSDT,,2025-10-28 17:30:00,,,,,,,,,,,,,,228,,,
max_positions_reached,PARTIUSDT,,2025-10-28 17:30:00,,,,,,,,,,,,,,229,,,
max_positions_reached,MOODENGUSDT,,2025-10-28 17:30:00,,,,,,,,,,,,,,230,,,
max_positions_reached,VINEUSDT,,2025-10-28 17:30:00,,,,,,,,,,,,,,231,,,
max_positions_reached,AVAAIUSDT,,2025-10-28 17:30:00,,,,,,,,,,,,,,232,,,
max_positions_reached,FFUSDT,,2025-10-28 17:30:00,,,,,,,,,,,,,,233,,,
max_positions_reached,GRIFFAINUSDT,,2025-10-28 17:30:00,,,,,,,,,,,,,,234,,,
max_positions_reached,POPCATUSDT,,2025-10-29 01:30:00,,,,,,,,,,,,,,235,,,
max_positions_reached,GRIFFAINUSDT,,2025-10-29 01:30:00,,,,,,,,,,,,,,236,,,
max_positions_reached,FFUSDT,,2025-10-29 01:30:00,,,,,,,,,,,,,,237,,,
max_positions_reached,VINEUSDT,,2025-10-29 01:30:00,,,,,,,,,,,,,,238,,,
max_positions_reached,EVAAUSDT,,2025-10-29 01:30:00,,,,,,,,,,,,,,239,,,
max_positions_reached,AVAAIUSDT,,2025-10-29 01:30:00,,,,,,,,,,,,,,240,,,
max_positions_reached,BIOUSDT,,2025-10-29 01:30:00,,,,,,,,,,,,,,241,,,
max_positions_reached,MAVIAUSDT,,2025-10-29 01:30:00,,,,,,,,,,,,,,242,,,
max_positions_reached,SPXUSDT,,2025-10-29 01:30:00,,,,,,,,,,,,,,243,,,
max_positions_reached,DOLOUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,244,,,
max_positions_reached,HEIUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,245,,,
max_positions_reached,MOODENGUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,246,,,
max_positions_reached,KOMAUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,247,,,
max_positions_reached,BONKUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,248,,,
max_positions_reached,CETUSUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,249,,,
max_positions_reached,ALCHUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,250,,,
max_positions_reached,UBUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,251,,,
max_positions_reached,RECALLUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,252,,,
max_positions_reached,RATSUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,253,,,
max_positions_reached,FARTCOINUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,254,,,
max_positions_reached,AIOTUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,255,,,
max_positions_reached,AIXBTUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,256,,,
max_positions_reached,PENGUUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,257,,,
max_positions_reached,JELLYJELLYUSDT,,2025-10-29 05:30:00,,,,,,,,,,,,,,258,,,
max_positions_reached,DOLOUSDT,,2025-10-29 17:30:00,,,,,,,,,,,,,,259,,,
max_positions_reached,ICNTUSDT,,2025-10-29 17:30:00,,,,,,,,,,,,,,260,,,
max_positions_reached,VINEUSDT,,2025-10-29 17:30:00,,,,,,,,,,,,,,261,,,
max_positions_reached,POPCATUSDT,,2025-10-29 17:30:00,,,,,,,,,,,,,,262,,,
max_positions_reached,CHILLGUYUSDT,,2025-10-29 17:30:00,,,,,,,,,,,,,,263,,,
max_positions_reached,VELVETUSDT,,2025-10-29 17:30:00,,,,,,,,,,,,,,264,,,
max_positions_reached,GOATUSDT,,2025-10-29 17:30:00,,,,,,,,,,,,,,265,,,
max_positions_reached,EVAAUSDT,,2025-10-29 17:30:00,,,,,,,,,,,,,,266,,,
max_positions_reached,JELLYJELLYUSDT,,2025-10-29 17:30:00,,,,,,,,,,,,,,267,,,
max_positions_reached,MAVIAUSDT,,2025-10-29 17:30:00,,,,,,,,,,,,,,268,,,
max_positions_reached,STOUSDT,,2025-10-29 17:30:00,,,,,,,,,,,,,,269,,,
max_positions_reached,CETUSUSDT,,2025-10-29 17:30:00,,,,,,,,,,,,,,270,,,
max_positions_reached,VINEUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,,271,,,
max_positions_reached,BRETTUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,,272,,,
max_positions_reached,GOATUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,,273,,,
max_positions_reached,TAGUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,,274,,,
max_positions_reached,CETUSUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,,275,,,
max_positions_reached,DOLOUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,,276,,,
max_positions_reached,AGTUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,,277,,,
max_positions_reached,MOODENGUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,,278,,,
max_positions_reached,SPXUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,,279,,,
max_positions_reached,BONKUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,,280,,,
max_positions_reached,BIOUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,,281,,,
max_positions_reached,JELLYJELLYUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,,282,,,
max_positions_reached,PARTIUSDT,,2025-10-30 13:30:00,,,,,,,,,,,,,,283,,,
max_positions_reached,ICNTUSDT,,2025-10-30 13:30:00,,,,,,,,,,,,,,284,,,
max_positions_reached,AIOTUSDT,,2025-10-30 13:30:00,,,,,,,,,,,,,,285,,,
max_positions_reached,MYXUSDT,,2025-10-30 13:30:00,,,,,,,,,,,,,,286,,,
max_positions_reached,VELVETUSDT,,2025-10-30 13:30:00,,,,,,,,,,,,,,287,,,
max_positions_reached,XPLUSDT,,2025-10-30 13:30:00,,,,,,,,,,,,,,288,,,
max_positions_reached,KERNELUSDT,,2025-10-30 13:30:00,,,,,,,,,,,,,,289,,,
max_positions_reached,PENGUUSDT,,2025-10-30 13:30:00,,,,,,,,,,,,,,290,,,
max_positions_reached,BONKUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,,291,,,
max_positions_reached,BRETTUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,,292,,,
max_positions_reached,GOATUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,,293,,,
max_positions_reached,CHILLGUYUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,,294,,,
max_positions_reached,POPCATUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,,295,,,
max_positions_reached,MOODENGUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,,296,,,
max_positions_reached,STBLUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,,297,,,
max_positions_reached,BIOUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,,298,,,
max_positions_reached,JELLYJELLYUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,,299,,,
max_positions_reached,FARTCOINUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,,300,,,
max_positions_reached,SPXUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,,301,,,
max_positions_reached,VINEUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,,302,,,
max_positions_reached,PENGUUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,303,,,
max_positions_reached,PARTIUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,304,,,
max_positions_reached,AVAAIUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,305,,,
max_positions_reached,ICNTUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,306,,,
max_positions_reached,ARIAUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,307,,,
max_positions_reached,KERNELUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,308,,,
max_positions_reached,HANAUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,309,,,
max_positions_reached,VELVETUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,310,,,
max_positions_reached,GRIFFAINUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,311,,,
max_positions_reached,XPLUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,312,,,
max_positions_reached,BRUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,313,,,
max_positions_reached,TAGUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,314,,,
max_positions_reached,SOMIUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,315,,,
max_positions_reached,AGTUSDT,,2025-10-30 21:30:00,,,,,,,,,,,,,,316,,,
max_positions_reached,TAGUSDT,,2025-10-31 13:30:00,,,,,,,,,,,,,,317,,,
max_positions_reached,ARCUSDT,,2025-10-31 13:30:00,,,,,,,,,,,,,,318,,,
max_positions_reached,HEIUSDT,,2025-10-31 13:30:00,,,,,,,,,,,,,,319,,,
max_positions_reached,ICNTUSDT,,2025-10-31 13:30:00,,,,,,,,,,,,,,320,,,
max_positions_reached,PENGUUSDT,,2025-10-31 13:30:00,,,,,,,,,,,,,,321,,,
max_positions_reached,PIPPINUSDT,,2025-10-31 13:30:00,,,,,,,,,,,,,,322,,,
max_positions_reached,VELVETUSDT,,2025-10-31 13:30:00,,,,,,,,,,,,,,323,,,
max_positions_reached,EVAAUSDT,,2025-10-31 13:30:00,,,,,,,,,,,,,,324,,,
max_positions_reached,USELESSUSDT,,2025-10-31 17:30:00,,,,,,,,,,,,,,325,,,
max_positions_reached,ZEREBROUSDT,,2025-10-31 17:30:00,,,,,,,,,,,,,,326,,,
max_positions_reached,GOATUSDT,,2025-10-31 17:30:00,,,,,,,,,,,,,,327,,,
max_positions_reached,BONKUSDT,,2025-10-31 17:30:00,,,,,,,,,,,,,,328,,,
max_positions_reached,VINEUSDT,,2025-10-31 17:30:00,,,,,,,,,,,,,,329,,,
max_positions_reached,POPCATUSDT,,2025-10-31 17:30:00,,,,,,,,,,,,,,330,,,
max_positions_reached,DOLOUSDT,,2025-10-31 17:30:00,,,,,,,,,,,,,,331,,,
max_positions_reached,CETUSUSDT,,2025-10-31 17:30:00,,,,,,,,,,,,,,332,,,
max_positions_reached,BRUSDT,,2025-10-31 17:30:00,,,,,,,,,,,,,,333,,,
max_positions_reached,BTRUSDT,,2025-10-31 17:30:00,,,,,,,,,,,,,,334,,,
max_positions_reached,ICNTUSDT,,2025-10-31 21:30:00,,,,,,,,,,,,,,335,,,
max_positions_reached,RATSUSDT,,2025-10-31 21:30:00,,,,,,,,,,,,,,336,,,
max_positions_reached,AVAAIUSDT,,2025-10-31 21:30:00,,,,,,,,,,,,,,337,,,
max_positions_reached,PENGUUSDT,,2025-10-31 21:30:00,,,,,,,,,,,,,,338,,,
max_positions_reached,JELLYJELLYUSDT,,2025-10-31 21:30:00,,,,,,,,,,,,,,339,,,
max_positions_reached,VELVETUSDT,,2025-10-31 21:30:00,,,,,,,,,,,,,,340,,,
max_positions_reached,SOONUSDT,,2025-10-31 21:30:00,,,,,,,,,,,,,,341,,,
max_positions_reached,ARCUSDT,,2025-10-31 21:30:00,,,,,,,,,,,,,,342,,,
max_positions_reached,POPCATUSDT,,2025-11-01 01:30:00,,,,,,,,,,,,,,343,,,
max_positions_reached,FARTCOINUSDT,,2025-11-01 01:30:00,,,,,,,,,,,,,,344,,,
max_positions_reached,BIOUSDT,,2025-11-01 01:30:00,,,,,,,,,,,,,,345,,,
max_positions_reached,DOLOUSDT,,2025-11-01 01:30:00,,,,,,,,,,,,,,346,,,
max_positions_reached,PIPPINUSDT,,2025-11-01 01:30:00,,,,,,,,,,,,,,347,,,
max_positions_reached,USELESSUSDT,,2025-11-01 01:30:00,,,,,,,,,,,,,,348,,,
max_positions_reached,AIAUSDT,,2025-11-01 01:30:00,,,,,,,,,,,,,,349,,,
max_positions_reached,ZEREBROUSDT,,2025-11-01 01:30:00,,,,,,,,,,,,,,350,,,
max_positions_reached,BRUSDT,,2025-11-01 01:30:00,,,,,,,,,,,,,,351,,,
max_positions_reached,SOONUSDT,,2025-11-01 05:30:00,,,,,,,,,,,,,,352,,,
max_positions_reached,ARCUSDT,,2025-11-01 05:30:00,,,,,,,,,,,,,,353,,,
max_positions_reached,TAGUSDT,,2025-11-01 05:30:00,,,,,,,,,,,,,,354,,,
max_positions_reached,RATSUSDT,,2025-11-01 05:30:00,,,,,,,,,,,,,,355,,,
max_positions_reached,VELVETUSDT,,2025-11-01 05:30:00,,,,,,,,,,,,,,356,,,
max_positions_reached,AVAAIUSDT,,2025-11-01 05:30:00,,,,,,,,,,,,,,357,,,
max_positions_reached,PENGUUSDT,,2025-11-01 05:30:00,,,,,,,,,,,,,,358,,,
max_positions_reached,ICNTUSDT,,2025-11-01 05:30:00,,,,,,,,,,,,,,359,,,
max_positions_reached,BONKUSDT,,2025-11-01 05:30:00,,,,,,,,,,,,,,360,,,
max_positions_reached,PIPPINUSDT,,2025-11-01 09:30:00,,,,,,,,,,,,,,361,,,
max_positions_reached,ZEREBROUSDT,,2025-11-01 09:30:00,,,,,,,,,,,,,,362,,,
max_positions_reached,DOLOUSDT,,2025-11-01 09:30:00,,,,,,,,,,,,,,363,,,
max_positions_reached,AIOTUSDT,,2025-11-01 09:30:00,,,,,,,,,,,,,,364,,,
max_positions_reached,BRUSDT,,2025-11-01 09:30:00,,,,,,,,,,,,,,365,,,
max_positions_reached,GRIFFAINUSDT,,2025-11-01 13:30:00,,,,,,,,,,,,,,366,,,
max_positions_reached,BONKUSDT,,2025-11-01 13:30:00,,,,,,,,,,,,,,367,,,
max_positions_reached,AIXBTUSDT,,2025-11-01 13:30:00,,,,,,,,,,,,,,368,,,
max_positions_reached,AVNTUSDT,,2025-11-01 13:30:00,,,,,,,,,,,,,,369,,,
max_positions_reached,AVAAIUSDT,,2025-11-01 13:30:00,,,,,,,,,,,,,,370,,,
max_positions_reached,BIDUSDT,,2025-11-01 13:30:00,,,,,,,,,,,,,,371,,,
max_positions_reached,ARCUSDT,,2025-11-01 13:30:00,,,,,,,,,,,,,,372,,,
max_positions_reached,VFYUSDT,,2025-11-01 13:30:00,,,,,,,,,,,,,,373,,,
max_positions_reached,ICNTUSDT,,2025-11-01 13:30:00,,,,,,,,,,,,,,374,,,
max_positions_reached,JELLYJELLYUSDT,,2025-11-01 13:30:00,,,,,,,,,,,,,,375,,,
max_positions_reached,ZEREBROUSDT,,2025-11-01 17:30:00,,,,,,,,,,,,,,376,,,
max_positions_reached,AIOTUSDT,,2025-11-01 17:30:00,,,,,,,,,,,,,,377,,,
max_positions_reached,PIPPINUSDT,,2025-11-01 17:30:00,,,,,,,,,,,,,,378,,,
max_positions_reached,DOLOUSDT,,2025-11-01 17:30:00,,,,,,,,,,,,,,379,,,
max_positions_reached,SOONUSDT,,2025-11-01 21:30:00,,,,,,,,,,,,,,380,,,
max_positions_reached,AVAAIUSDT,,2025-11-01 21:30:00,,,,,,,,,,,,,,381,,,
max_positions_reached,GRIFFAINUSDT,,2025-11-01 21:30:00,,,,,,,,,,,,,,382,,,
max_positions_reached,ALCHUSDT,,2025-11-01 21:30:00,,,,,,,,,,,,,,383,,,
max_positions_reached,RATSUSDT,,2025-11-01 21:30:00,,,,,,,,,,,,,,384,,,
max_positions_reached,AIXBTUSDT,,2025-11-01 21:30:00,,,,,,,,,,,,,,385,,,
max_positions_reached,ARCUSDT,,2025-11-01 21:30:00,,,,,,,,,,,,,,386,,,
max_positions_reached,VELVETUSDT,,2025-11-01 21:30:00,,,,,,,,,,,,,,387,,,
max_positions_reached,VFYUSDT,,2025-11-01 21:30:00,,,,,,,,,,,,,,388,,,
