status,symbol,side,signal_datetime,entry_price,tp_percent,sl_percent,tp_price,sl_price,hours_window,entry_hit,result,pnl,pnl_percent,exit_time,bars_in_trade,has_csv_tpsl,signal_index,exit_price,balance_after_trade,balance_at_signal
completed,TAGUSDT,long,2025-10-23 17:30:00,0.000402,2.0,5.0,0.00041004,0.0003819,8.0,False,no_entry,0.0,0.0,,0.0,False,82,,,
completed,ARCUSDT,short,2025-10-23 17:30:00,0.01235,2.0,5.0,0.012103,0.0129675,8.0,True,loss,-5.0,-5.0,2025-10-23 17:31:00,2.0,False,83,0.0129675,802.7655253993796,
completed,NAORISUSDT,long,2025-10-23 21:30:00,0.04855,2.0,5.0,0.049521,0.046122500000000004,8.0,True,expired,1.1740504529031681,1.1740504529031681,2025-10-24 05:00:00,451.0,False,84,0.04912000149488449,803.9395758522828,
completed,IDOLUSDT,long,2025-10-23 21:30:00,0.03848,2.0,5.0,0.0392496,0.036556,8.0,True,expired,-0.9875247638339569,-0.9875247638339569,2025-10-24 05:00:00,451.0,False,85,0.038100000470876694,802.9520510884489,
completed,AIAUSDT,short,2025-10-23 21:30:00,1.317,2.0,5.0,1.29066,1.38285,8.0,True,win,2.0000000000000027,2.0000000000000027,2025-10-23 22:44:00,53.0,False,86,1.29066,804.9520510884489,
completed,XPINUSDT,long,2025-10-23 21:30:00,0.010118,2.0,5.0,0.01032036,0.0096121,8.0,True,loss,-5.000000000000001,-5.000000000000001,2025-10-23 21:31:00,2.0,False,87,0.0096121,799.9520510884489,
completed,UBUSDT,long,2025-10-23 21:30:00,0.047973,2.0,5.0,0.048932460000000004,0.04557435,8.0,False,no_entry,0.0,0.0,,0.0,False,88,,,
completed,AIOTUSDT,long,2025-10-23 21:30:00,0.4887,2.0,5.0,0.49847400000000003,0.464265,8.0,True,win,2.000000000000001,2.000000000000001,2025-10-24 00:05:00,156.0,False,89,0.49847400000000003,801.9520510884489,
completed,RIVERUSDT,long,2025-10-23 21:30:00,8.451,2.0,5.0,8.62002,8.02845,8.0,False,no_entry,0.0,0.0,,0.0,False,90,,,
completed,ARIAUSDT,long,2025-10-24 01:30:00,0.17937,2.0,5.0,0.1829574,0.17040149999999998,8.0,True,expired,-4.460054832390868,-4.460054832390868,2025-10-24 09:00:00,451.0,False,91,0.1713699996471405,797.4919962560581,
completed,JELLYJELLYUSDT,long,2025-10-24 01:30:00,0.08166,2.0,5.0,0.0832932,0.077577,8.0,True,expired,-3.8697004376630253,-3.8697004376630253,2025-10-24 09:00:00,451.0,False,92,0.07850000262260437,793.6222958183951,
completed,COAIUSDT,long,2025-10-24 01:30:00,16.357,2.0,5.0,16.68414,15.53915,8.0,True,loss,-5.0,-5.0,2025-10-24 01:31:00,2.0,False,93,15.53915,788.6222958183951,
completed,AVNTUSDT,long,2025-10-24 01:30:00,0.6447,2.0,5.0,0.657594,0.612465,8.0,False,no_entry,0.0,0.0,,0.0,False,94,,,
completed,TAGUSDT,long,2025-10-24 01:30:00,0.000433,2.0,5.0,0.00044166,0.00041135,8.0,True,win,2.0000000000000036,2.0000000000000036,2025-10-24 05:07:00,218.0,False,95,0.00044166,790.6222958183951,
completed,PIPPINUSDT,long,2025-10-24 01:30:00,0.02128,2.0,5.0,0.021705600000000002,0.020215999999999998,8.0,True,win,2.0000000000000075,2.0000000000000075,2025-10-24 02:31:00,19.0,False,96,0.021705600000000002,792.6222958183951,
completed,TAUSDT,long,2025-10-24 01:30:00,0.0516,2.0,5.0,0.052632,0.04902,8.0,True,win,1.9999999999999967,1.9999999999999967,2025-10-24 06:47:00,87.0,False,97,0.052632,794.6222958183951,
completed,DOLOUSDT,long,2025-10-24 05:30:00,0.08593,2.0,5.0,0.08764860000000001,0.0816335,8.0,True,expired,-1.5244979263531255,-1.5244979263531255,2025-10-24 13:00:00,412.0,False,98,0.08461999893188477,793.097797892042,
completed,LIGHTUSDT,long,2025-10-24 05:30:00,2.3002,2.0,5.0,2.3462039999999997,2.1851899999999995,8.0,True,win,1.9999999999999973,1.9999999999999973,2025-10-24 06:26:00,52.0,False,99,2.3462039999999997,795.097797892042,
completed,ARCUSDT,long,2025-10-24 05:30:00,0.01354,2.0,5.0,0.0138108,0.012863,8.0,True,loss,-5.0000000000000036,-5.0000000000000036,2025-10-24 09:06:00,217.0,False,100,0.012863,790.097797892042,
completed,UBUSDT,long,2025-10-24 05:30:00,0.060344,2.0,5.0,0.06155088,0.0573268,8.0,True,loss,-5.000000000000007,-5.000000000000007,2025-10-24 05:31:00,2.0,False,101,0.0573268,785.097797892042,
completed,RIVERUSDT,long,2025-10-24 05:30:00,9.726,2.0,5.0,9.920520000000002,9.239700000000001,8.0,True,win,2.000000000000007,2.000000000000007,2025-10-24 06:22:00,7.0,False,102,9.920520000000002,787.097797892042,
completed,XPINUSDT,long,2025-10-24 05:30:00,0.008596,2.0,5.0,0.00876792,0.008166199999999998,8.0,True,loss,-5.000000000000012,-5.000000000000012,2025-10-24 05:31:00,2.0,False,103,0.008166199999999998,782.097797892042,
completed,AIAUSDT,short,2025-10-24 05:30:00,1.307,2.0,5.0,1.2808599999999999,1.37235,8.0,True,loss,-5.000000000000002,-5.000000000000002,2025-10-24 05:31:00,2.0,False,104,1.37235,777.097797892042,
completed,IDOLUSDT,long,2025-10-24 05:30:00,0.03752,2.0,5.0,0.038270399999999996,0.035643999999999995,8.0,True,expired,-1.8923254377806307,-1.8923254377806307,2025-10-24 13:00:00,450.0,False,105,0.036809999495744705,775.2054724542613,
completed,TAGUSDT,long,2025-10-24 09:30:00,0.000433,2.0,5.0,0.00044166,0.00041135,8.0,True,win,0.0,0.0,2025-10-24 11:22:00,113.0,False,106,0.00041135,775.2054724542613,
completed,PROVEUSDT,long,2025-10-24 09:30:00,0.9338,2.0,5.0,0.952476,0.88711,8.0,False,no_entry,0.0,0.0,,0.0,False,107,,,
completed,PIPPINUSDT,long,2025-10-24 09:30:00,0.02124,2.0,5.0,0.021664799999999998,0.020177999999999998,8.0,True,win,1.9999999999999973,1.9999999999999973,2025-10-24 10:51:00,3.0,False,108,0.021664799999999998,777.2054724542613,
completed,TRUTHUSDT,long,2025-10-24 09:30:00,0.016466,2.0,5.0,0.016795320000000002,0.0156427,8.0,True,loss,-5.000000000000015,-5.000000000000015,2025-10-24 10:50:00,81.0,False,109,0.0156427,772.2054724542613,
completed,ARIAUSDT,long,2025-10-24 09:30:00,0.17999,2.0,5.0,0.18358980000000003,0.1709905,8.0,True,win,2.0000000000000075,2.0000000000000075,2025-10-24 09:31:00,2.0,False,110,0.18358980000000003,774.2054724542613,
completed,PUMPBTCUSDT,long,2025-10-24 13:30:00,0.0475,2.0,5.0,0.04845,0.045125,8.0,True,win,1.9999999999999991,1.9999999999999991,2025-10-24 13:46:00,10.0,False,111,0.04845,776.2054724542613,
completed,UBUSDT,long,2025-10-24 13:30:00,0.056835,2.0,5.0,0.0579717,0.05399324999999999,8.0,True,loss,-5.000000000000007,-5.000000000000007,2025-10-24 13:31:00,2.0,False,112,0.05399324999999999,771.2054724542613,
completed,LIGHTUSDT,long,2025-10-24 13:30:00,2.355,2.0,5.0,2.4021,2.23725,8.0,True,loss,-5.000000000000001,-5.000000000000001,2025-10-24 17:36:00,247.0,False,113,2.23725,766.2054724542613,
completed,FFUSDT,long,2025-10-24 13:30:00,0.1694,2.0,5.0,0.172788,0.16093,8.0,True,loss,-5.000000000000003,-5.000000000000003,2025-10-24 13:32:00,3.0,False,114,0.16093,761.2054724542613,
completed,RIVERUSDT,long,2025-10-24 13:30:00,9.867,2.0,5.0,10.064340000000001,9.37365,8.0,True,loss,-5.000000000000012,-5.000000000000012,2025-10-24 13:31:00,2.0,False,115,9.37365,756.2054724542613,
completed,COAIUSDT,long,2025-10-24 13:30:00,17.692,2.0,5.0,18.045840000000002,16.807399999999998,8.0,True,win,2.0000000000000098,2.0000000000000098,2025-10-24 13:42:00,12.0,False,116,18.045840000000002,758.2054724542613,
completed,AVNTUSDT,long,2025-10-24 13:30:00,0.7808,2.0,5.0,0.796416,0.74176,8.0,True,win,1.9999999999999951,1.9999999999999951,2025-10-24 13:44:00,7.0,False,117,0.796416,760.2054724542613,
completed,AIAUSDT,short,2025-10-24 13:30:00,1.4042,2.0,5.0,1.376116,1.47441,8.0,True,win,2.0,2.0,2025-10-24 15:54:00,21.0,False,118,1.376116,762.2054724542613,
completed,PIPPINUSDT,long,2025-10-24 17:30:00,0.02532,2.0,5.0,0.0258264,0.024054,8.0,True,win,2.0000000000000027,2.0000000000000027,2025-10-24 18:27:00,2.0,False,119,0.0258264,764.2054724542613,
completed,XPINUSDT,long,2025-10-24 17:30:00,0.008082,2.0,5.0,0.00824364,0.0076779000000000005,8.0,True,win,1.9999999999999918,1.9999999999999918,2025-10-24 20:05:00,123.0,False,120,0.00824364,766.2054724542613,
completed,PROVEUSDT,long,2025-10-24 17:30:00,0.9904,2.0,5.0,1.010208,0.9408799999999999,8.0,True,win,2.000000000000005,2.000000000000005,2025-10-24 22:15:00,269.0,False,121,1.010208,768.2054724542613,
completed,AVNTUSDT,long,2025-10-24 21:30:00,0.809,2.0,5.0,0.82518,0.7685500000000001,8.0,True,loss,-4.999999999999998,-4.999999999999998,2025-10-24 22:30:00,61.0,False,122,0.7685500000000001,763.2054724542613,
