status,symbol,side,signal_datetime,entry_price,tp_percent,sl_percent,tp_price,sl_price,hours_window,entry_hit,result,pnl,pnl_percent,exit_time,bars_in_trade,has_csv_tpsl,signal_index,exit_price,balance_after_trade
completed,DOLOUSDT,short,2025-10-29 17:30:00,0.08104,2.0,5.0,0.0794192,0.085092,16.0,True,loss,-2.5,-5.0,2025-10-29 21:07:00,212.0,False,259,0.085092,796.3679868570957
completed,ICNTUSDT,short,2025-10-29 17:30:00,0.198,2.0,5.0,0.19404000000000002,0.20790000000000003,16.0,False,no_entry,0.0,0.0,,0.0,False,260,,
completed,VINEUSDT,short,2025-10-29 17:30:00,0.04688,2.0,5.0,0.045942399999999994,0.049224,16.0,True,win,1.000000000000004,2.000000000000008,2025-10-29 18:35:00,37.0,False,261,0.045942399999999994,797.3679868570957
completed,POPCATUSDT,short,2025-10-29 17:30:00,0.1527,2.0,5.0,0.149646,0.160335,16.0,True,win,1.0000000000000004,2.000000000000001,2025-10-29 18:39:00,63.0,False,262,0.149646,798.3679868570957
completed,CHILLGUYUSDT,short,2025-10-29 17:30:00,0.02749,2.0,5.0,0.0269402,0.0288645,16.0,True,win,0.9999999999999993,1.9999999999999987,2025-10-29 18:39:00,61.0,False,263,0.0269402,799.3679868570957
completed,VELVETUSDT,short,2025-10-29 17:30:00,0.20431,2.0,5.0,0.20022379999999998,0.2145255,16.0,True,win,1.0000000000000029,2.0000000000000058,2025-10-29 19:36:00,127.0,False,264,0.20022379999999998,800.3679868570957
completed,GOATUSDT,short,2025-10-29 17:30:00,0.05447,2.0,5.0,0.05338059999999999,0.0571935,16.0,True,win,1.000000000000004,2.000000000000008,2025-10-29 18:36:00,38.0,False,265,0.05338059999999999,801.3679868570957
completed,EVAAUSDT,short,2025-10-29 17:30:00,11.378,2.0,5.0,11.15044,11.946900000000001,16.0,True,win,1.000000000000002,2.000000000000004,2025-10-29 17:47:00,18.0,False,266,11.15044,802.3679868570957
completed,JELLYJELLYUSDT,long,2025-10-29 17:30:00,0.09091,2.0,5.0,0.09272820000000001,0.0863645,16.0,False,no_entry,0.0,0.0,,0.0,False,267,,
completed,MAVIAUSDT,short,2025-10-29 17:30:00,0.12922,2.0,5.0,0.1266356,0.135681,16.0,True,win,1.0000000000000056,2.000000000000011,2025-10-29 19:21:00,30.0,False,268,0.1266356,803.3679868570957
completed,STOUSDT,short,2025-10-29 17:30:00,0.15753,2.0,5.0,0.1543794,0.1654065,16.0,True,win,1.000000000000001,2.000000000000002,2025-10-29 18:40:00,71.0,False,269,0.1543794,804.3679868570957
completed,CETUSUSDT,short,2025-10-29 17:30:00,0.04972,2.0,5.0,0.0487256,0.052206,16.0,True,win,0.9999999999999996,1.9999999999999991,2025-10-29 18:38:00,48.0,False,270,0.0487256,805.3679868570957
completed,VINEUSDT,short,2025-10-30 09:30:00,0.04542,2.0,5.0,0.0445116,0.047691000000000004,16.0,False,no_entry,0.0,0.0,,0.0,False,271,,
completed,BRETTUSDT,short,2025-10-30 09:30:00,0.02951,2.0,5.0,0.028919800000000002,0.030985500000000003,16.0,False,no_entry,0.0,0.0,,0.0,False,272,,
completed,GOATUSDT,short,2025-10-30 09:30:00,0.05321,2.0,5.0,0.0521458,0.055870500000000003,16.0,False,no_entry,0.0,0.0,,0.0,False,273,,
completed,TAGUSDT,short,2025-10-30 09:30:00,0.000456,2.0,5.0,0.00044688000000000003,0.00047880000000000004,16.0,True,win,0.0,0.0,2025-10-30 09:31:00,2.0,False,274,0.00047880000000000004,805.3679868570957
completed,CETUSUSDT,short,2025-10-30 09:30:00,0.04882,2.0,5.0,0.0478436,0.05126100000000001,16.0,False,no_entry,0.0,0.0,,0.0,False,275,,
completed,DOLOUSDT,long,2025-10-30 09:30:00,0.08408,2.0,5.0,0.08576160000000001,0.079876,16.0,True,loss,-2.4999999999999996,-4.999999999999999,2025-10-30 12:41:00,192.0,False,276,0.079876,802.8679868570957
completed,AGTUSDT,short,2025-10-30 09:30:00,0.004561,2.0,5.0,0.00446978,0.00478905,16.0,False,no_entry,0.0,0.0,,0.0,False,277,,
completed,MOODENGUSDT,short,2025-10-30 09:30:00,0.11374,2.0,5.0,0.11146519999999999,0.119427,16.0,False,no_entry,0.0,0.0,,0.0,False,278,,
completed,SPXUSDT,short,2025-10-30 09:30:00,1.0265,2.0,5.0,1.00597,1.077825,16.0,False,no_entry,0.0,0.0,,0.0,False,279,,
no_data,BONKUSDT,,2025-10-30 09:30:00,,,,,,,,,,,,,False,280,,
completed,BIOUSDT,short,2025-10-30 09:30:00,0.08598,2.0,5.0,0.0842604,0.090279,16.0,False,no_entry,0.0,0.0,,0.0,False,281,,
completed,JELLYJELLYUSDT,long,2025-10-30 09:30:00,0.11833,2.0,5.0,0.1206966,0.1124135,16.0,False,no_entry,0.0,0.0,,0.0,False,282,,
completed,PARTIUSDT,short,2025-10-30 13:30:00,0.0703,2.0,5.0,0.068894,0.073815,16.0,False,no_entry,0.0,0.0,,0.0,False,283,,
completed,ICNTUSDT,short,2025-10-30 13:30:00,0.1888,2.0,5.0,0.185024,0.19824,16.0,True,win,1.0000000000000004,2.000000000000001,2025-10-30 18:00:00,2.0,False,284,0.185024,803.8679868570957
completed,AIOTUSDT,short,2025-10-30 13:30:00,0.43,2.0,5.0,0.4214,0.4515,16.0,True,win,0.9999999999999997,1.9999999999999993,2025-10-30 16:13:00,164.0,False,285,0.4214,804.8679868570957
completed,MYXUSDT,short,2025-10-30 13:30:00,2.313,2.0,5.0,2.26674,2.42865,16.0,True,win,1.000000000000004,2.000000000000008,2025-10-30 15:07:00,18.0,False,286,2.26674,805.8679868570957
completed,VELVETUSDT,short,2025-10-30 13:30:00,0.20248,2.0,5.0,0.19843039999999998,0.21260400000000002,16.0,True,loss,-2.5000000000000053,-5.000000000000011,2025-10-30 17:49:00,81.0,False,287,0.21260400000000002,803.3679868570957
completed,XPLUSDT,short,2025-10-30 13:30:00,0.3117,2.0,5.0,0.30546599999999996,0.327285,16.0,False,no_entry,0.0,0.0,,0.0,False,288,,
completed,KERNELUSDT,short,2025-10-30 13:30:00,0.1409,2.0,5.0,0.13808199999999998,0.147945,16.0,False,no_entry,0.0,0.0,,0.0,False,289,,
completed,PENGUUSDT,short,2025-10-30 13:30:00,0.02094,2.0,5.0,0.0205212,0.021987,16.0,False,no_entry,0.0,0.0,,0.0,False,290,,
no_data,BONKUSDT,,2025-10-30 17:30:00,,,,,,,,,,,,,False,291,,
completed,BRETTUSDT,short,2025-10-30 17:30:00,0.02802,2.0,5.0,0.0274596,0.029421000000000003,16.0,False,no_entry,0.0,0.0,,0.0,False,292,,
completed,GOATUSDT,short,2025-10-30 17:30:00,0.05106,2.0,5.0,0.0500388,0.053613,16.0,False,no_entry,0.0,0.0,,0.0,False,293,,
completed,CHILLGUYUSDT,short,2025-10-30 17:30:00,0.02627,2.0,5.0,0.025744600000000003,0.027583500000000004,16.0,False,no_entry,0.0,0.0,,0.0,False,294,,
completed,POPCATUSDT,short,2025-10-30 17:30:00,0.1485,2.0,5.0,0.14553,0.155925,16.0,False,no_entry,0.0,0.0,,0.0,False,295,,
completed,MOODENGUSDT,short,2025-10-30 17:30:00,0.10934,2.0,5.0,0.1071532,0.114807,16.0,False,no_entry,0.0,0.0,,0.0,False,296,,
completed,STBLUSDT,short,2025-10-30 17:30:00,0.09199,2.0,5.0,0.0901502,0.09658950000000001,16.0,False,no_entry,0.0,0.0,,0.0,False,297,,
completed,BIOUSDT,short,2025-10-30 17:30:00,0.08256,2.0,5.0,0.08090879999999999,0.086688,16.0,False,no_entry,0.0,0.0,,0.0,False,298,,
completed,JELLYJELLYUSDT,long,2025-10-30 17:30:00,0.13597,2.0,5.0,0.13868940000000002,0.1291715,16.0,False,no_entry,0.0,0.0,,0.0,False,299,,
completed,FARTCOINUSDT,short,2025-10-30 17:30:00,0.3589,2.0,5.0,0.351722,0.376845,16.0,False,no_entry,0.0,0.0,,0.0,False,300,,
completed,SPXUSDT,short,2025-10-30 17:30:00,0.9544,2.0,5.0,0.935312,1.0021200000000001,16.0,False,no_entry,0.0,0.0,,0.0,False,301,,
completed,VINEUSDT,short,2025-10-30 17:30:00,0.04323,2.0,5.0,0.0423654,0.0453915,16.0,False,no_entry,0.0,0.0,,0.0,False,302,,
completed,PENGUUSDT,short,2025-10-30 21:30:00,0.018716,2.0,5.0,0.01834168,0.0196518,16.0,True,expired,-0.3392839140682094,-0.6785678281364188,2025-10-31 05:00:00,249.0,False,303,0.018843000754714012,803.0287029430275
completed,PARTIUSDT,short,2025-10-30 21:30:00,0.0649,2.0,5.0,0.06360199999999999,0.068145,16.0,True,expired,-0.46224855862339814,-0.9244971172467963,2025-10-31 05:00:00,249.0,False,304,0.06549999862909317,802.5664543844041
completed,AVAAIUSDT,short,2025-10-30 21:30:00,0.01274,2.0,5.0,0.0124852,0.013377,16.0,True,loss,-2.5000000000000018,-5.0000000000000036,2025-10-31 00:49:00,200.0,False,305,0.013377,800.0664543844041
completed,ICNTUSDT,short,2025-10-30 21:30:00,0.1791,2.0,5.0,0.175518,0.18805500000000003,16.0,True,loss,-2.500000000000005,-5.00000000000001,2025-10-30 21:31:00,2.0,False,306,0.18805500000000003,797.5664543844041
completed,ARIAUSDT,long,2025-10-30 21:30:00,0.18081,2.0,5.0,0.1844262,0.1717695,16.0,True,expired,-0.3346052813810829,-0.6692105627621658,2025-10-31 05:00:00,451.0,False,307,0.17960000038146973,797.231849103023
completed,KERNELUSDT,short,2025-10-30 21:30:00,0.1301,2.0,5.0,0.127498,0.136605,16.0,True,expired,-1.1145277906618722,-2.2290555813237445,2025-10-31 05:00:00,386.0,False,308,0.13300000131130219,796.1173213123611
completed,HANAUSDT,short,2025-10-30 21:30:00,0.03325,2.0,5.0,0.032585,0.034912500000000006,16.0,True,expired,-1.052633084748918,-2.105266169497836,2025-10-31 05:00:00,451.0,False,309,0.03395000100135803,795.0646882276122
completed,VELVETUSDT,short,2025-10-30 21:30:00,0.19581,2.0,5.0,0.1918938,0.20560050000000002,16.0,True,loss,-2.5000000000000018,-5.0000000000000036,2025-10-30 21:31:00,2.0,False,310,0.20560050000000002,792.5646882276122
completed,GRIFFAINUSDT,short,2025-10-30 21:30:00,0.01795,2.0,5.0,0.017591,0.018847500000000003,16.0,True,loss,-2.5000000000000067,-5.000000000000013,2025-10-31 03:46:00,233.0,False,311,0.018847500000000003,790.0646882276122
completed,XPLUSDT,short,2025-10-30 21:30:00,0.2946,2.0,5.0,0.28870799999999996,0.30933,16.0,True,expired,-1.137133269429778,-2.274266538859556,2025-10-31 05:00:00,333.0,False,312,0.3012999892234802,788.9275549581824
completed,BRUSDT,long,2025-10-30 21:30:00,0.07178,2.0,5.0,0.07321559999999999,0.06819099999999999,16.0,True,win,0.9999999999999968,1.9999999999999933,2025-10-30 23:03:00,94.0,False,313,0.07321559999999999,789.9275549581824
completed,TAGUSDT,long,2025-10-30 21:30:00,0.000482,2.0,5.0,0.00049164,0.00045789999999999996,16.0,True,win,0.0,0.0,2025-10-30 21:31:00,2.0,False,314,0.00045789999999999996,789.9275549581824
completed,SOMIUSDT,short,2025-10-30 21:30:00,0.3767,2.0,5.0,0.369166,0.39553499999999997,16.0,True,expired,-2.243162600216262,-4.486325200432524,2025-10-31 05:00:00,451.0,False,315,0.3935999870300293,787.6843923579662
completed,AGTUSDT,short,2025-10-30 21:30:00,0.00409,2.0,5.0,0.0040082,0.0042945,16.0,True,expired,-1.515891892985786,-3.031783785971572,2025-10-31 05:00:00,276.0,False,316,0.004213999956846237,786.1685004649804
completed,TAGUSDT,long,2025-10-31 13:30:00,0.000512,2.0,5.0,0.00052224,0.00048639999999999995,16.0,True,win,1.000000000000001,2.000000000000002,2025-10-31 14:47:00,9.0,False,317,0.00052224,787.1685004649804
completed,ARCUSDT,long,2025-10-31 13:30:00,0.01493,2.0,5.0,0.0152286,0.0141835,16.0,True,win,0.9999999999999984,1.999999999999997,2025-10-31 14:00:00,15.0,False,318,0.0152286,788.1685004649804
completed,HEIUSDT,long,2025-10-31 13:30:00,0.2423,2.0,5.0,0.247146,0.23018499999999997,16.0,True,loss,-2.500000000000003,-5.000000000000006,2025-10-31 14:01:00,32.0,False,319,0.23018499999999997,785.6685004649804
completed,ICNTUSDT,long,2025-10-31 13:30:00,0.2884,2.0,5.0,0.294168,0.27398,16.0,True,win,0.9999999999999991,1.9999999999999982,2025-10-31 13:45:00,16.0,False,320,0.294168,786.6685004649804
completed,PENGUUSDT,short,2025-10-31 13:30:00,0.018676,2.0,5.0,0.018302480000000003,0.019609800000000004,16.0,True,win,0.9999999999999966,1.9999999999999931,2025-10-31 16:44:00,171.0,False,321,0.018302480000000003,787.6685004649804
completed,PIPPINUSDT,long,2025-10-31 13:30:00,0.03672,2.0,5.0,0.037454400000000006,0.034884,16.0,True,loss,-2.5000000000000058,-5.0000000000000115,2025-10-31 13:31:00,2.0,False,322,0.034884,785.1685004649804
completed,VELVETUSDT,long,2025-10-31 13:30:00,0.23092,2.0,5.0,0.23553839999999998,0.21937399999999999,16.0,True,win,0.999999999999999,1.999999999999998,2025-10-31 14:33:00,11.0,False,323,0.23553839999999998,786.1685004649804
completed,EVAAUSDT,short,2025-10-31 13:30:00,8.609,2.0,5.0,8.436819999999999,9.03945,16.0,True,loss,-2.5000000000000027,-5.000000000000005,2025-10-31 13:31:00,2.0,False,324,9.03945,783.6685004649804
completed,USELESSUSDT,short,2025-10-31 17:30:00,0.2451,2.0,5.0,0.240198,0.257355,16.0,False,no_entry,0.0,0.0,,0.0,False,325,,
completed,ZEREBROUSDT,long,2025-10-31 17:30:00,0.04758,2.0,5.0,0.0485316,0.045201,16.0,True,loss,-2.499999999999999,-4.999999999999998,2025-10-31 21:24:00,158.0,False,326,0.045201,781.1685004649804
completed,GOATUSDT,short,2025-10-31 17:30:00,0.05078,2.0,5.0,0.0497644,0.053319,16.0,True,expired,0.22646821639161138,0.45293643278322276,2025-11-01 01:00:00,327.0,False,327,0.05054999887943268,781.394968681372
no_data,BONKUSDT,,2025-10-31 17:30:00,,,,,,,,,,,,,False,328,,
completed,VINEUSDT,short,2025-10-31 17:30:00,0.04357,2.0,5.0,0.042698599999999996,0.0457485,16.0,True,win,1.0000000000000016,2.000000000000003,2025-11-01 00:31:00,298.0,False,329,0.042698599999999996,782.394968681372
completed,POPCATUSDT,short,2025-10-31 17:30:00,0.143,2.0,5.0,0.14014,0.15015,16.0,False,no_entry,0.0,0.0,,0.0,False,330,,
completed,DOLOUSDT,short,2025-10-31 17:30:00,0.0778,2.0,5.0,0.07624399999999999,0.08169,16.0,True,loss,-2.500000000000003,-5.000000000000006,2025-10-31 17:43:00,14.0,False,331,0.08169,779.894968681372
completed,CETUSUSDT,short,2025-10-31 17:30:00,0.0474,2.0,5.0,0.046452,0.04977,16.0,False,no_entry,0.0,0.0,,0.0,False,332,,
completed,BRUSDT,long,2025-10-31 17:30:00,0.07651,2.0,5.0,0.07804019999999999,0.07268449999999999,16.0,True,win,0.9999999999999971,1.9999999999999942,2025-10-31 18:16:00,47.0,False,333,0.07804019999999999,780.894968681372
completed,BTRUSDT,short,2025-10-31 17:30:00,0.06763,2.0,5.0,0.0662774,0.0710115,16.0,False,no_entry,0.0,0.0,,0.0,False,334,,
completed,ICNTUSDT,long,2025-10-31 21:30:00,0.3188,2.0,5.0,0.32517599999999997,0.30285999999999996,16.0,True,loss,-2.5000000000000018,-5.0000000000000036,2025-10-31 21:31:00,2.0,False,335,0.30285999999999996,778.394968681372
no_data,RATSUSDT,,2025-10-31 21:30:00,,,,,,,,,,,,,False,336,,
completed,AVAAIUSDT,long,2025-10-31 21:30:00,0.01463,2.0,5.0,0.014922600000000001,0.0138985,16.0,True,win,1.0000000000000016,2.000000000000003,2025-10-31 23:10:00,101.0,False,337,0.014922600000000001,779.394968681372
completed,PENGUUSDT,short,2025-10-31 21:30:00,0.018611,2.0,5.0,0.01823878,0.01954155,16.0,False,no_entry,0.0,0.0,,0.0,False,338,,
completed,JELLYJELLYUSDT,long,2025-10-31 21:30:00,0.14096,2.0,5.0,0.1437792,0.133912,16.0,True,loss,-2.4999999999999996,-4.999999999999999,2025-10-31 21:31:00,2.0,False,339,0.133912,776.894968681372
completed,VELVETUSDT,long,2025-10-31 21:30:00,0.23554,2.0,5.0,0.24025080000000001,0.223763,16.0,False,no_entry,0.0,0.0,,0.0,False,340,,
completed,SOONUSDT,short,2025-10-31 21:30:00,0.7099,2.0,5.0,0.6957019999999999,0.745395,16.0,True,expired,0.16199482177441882,0.32398964354883764,2025-11-01 05:00:00,451.0,False,341,0.7075999975204468,777.0569635031464
completed,ARCUSDT,long,2025-10-31 21:30:00,0.01581,2.0,5.0,0.0161262,0.0150195,16.0,True,win,0.9999999999999971,1.9999999999999942,2025-11-01 01:22:00,55.0,False,342,0.0161262,778.0569635031464
completed,POPCATUSDT,short,2025-11-01 01:30:00,0.1412,2.0,5.0,0.138376,0.14826,16.0,True,loss,-2.500000000000004,-5.000000000000008,2025-11-01 08:58:00,449.0,False,343,0.14826,775.5569635031464
completed,FARTCOINUSDT,short,2025-11-01 01:30:00,0.3163,2.0,5.0,0.309974,0.33211500000000005,16.0,True,loss,-2.5000000000000036,-5.000000000000007,2025-11-01 07:26:00,357.0,False,344,0.33211500000000005,773.0569635031464
completed,BIOUSDT,long,2025-11-01 01:30:00,0.08524,2.0,5.0,0.0869448,0.080978,16.0,True,expired,-0.38127469826281446,-0.7625493965256289,2025-11-01 09:00:00,451.0,False,345,0.08459000289440155,772.6756888048836
completed,DOLOUSDT,long,2025-11-01 01:30:00,0.08355,2.0,5.0,0.085221,0.0793725,16.0,True,win,1.0000000000000036,2.000000000000007,2025-11-01 03:30:00,113.0,False,346,0.085221,773.6756888048836
completed,PIPPINUSDT,long,2025-11-01 01:30:00,0.03923,2.0,5.0,0.040014600000000004,0.037268499999999996,16.0,True,loss,-2.500000000000006,-5.000000000000012,2025-11-01 01:57:00,28.0,False,347,0.037268499999999996,771.1756888048836
completed,USELESSUSDT,short,2025-11-01 01:30:00,0.2332,2.0,5.0,0.228536,0.24486,16.0,True,win,1.0000000000000004,2.000000000000001,2025-11-01 01:41:00,10.0,False,348,0.228536,772.1756888048836
completed,AIAUSDT,long,2025-11-01 01:30:00,1.2373,2.0,5.0,1.262046,1.175435,16.0,True,loss,-2.500000000000002,-5.000000000000004,2025-11-01 01:48:00,19.0,False,349,1.175435,769.6756888048836
completed,ZEREBROUSDT,long,2025-11-01 01:30:00,0.04686,2.0,5.0,0.0477972,0.044516999999999994,16.0,True,loss,-2.5000000000000053,-5.000000000000011,2025-11-01 02:37:00,68.0,False,350,0.044516999999999994,767.1756888048836
completed,BRUSDT,long,2025-11-01 01:30:00,0.07707,2.0,5.0,0.0786114,0.07321649999999999,16.0,True,expired,-0.8044649936878463,-1.6089299873756926,2025-11-01 09:00:00,451.0,False,351,0.07582999765872955,766.3712238111958
completed,SOONUSDT,short,2025-11-01 05:30:00,0.7163,2.0,5.0,0.701974,0.7521150000000001,16.0,True,expired,-0.32109445355947697,-0.6421889071189539,2025-11-01 13:00:00,359.0,False,352,0.7208999991416931,766.0501293576364
completed,ARCUSDT,long,2025-11-01 05:30:00,0.01616,2.0,5.0,0.0164832,0.015352,16.0,False,no_entry,0.0,0.0,,0.0,False,353,,
completed,TAGUSDT,long,2025-11-01 05:30:00,0.000519,2.0,5.0,0.0005293800000000001,0.00049305,16.0,True,win,1.0000000000000044,2.000000000000009,2025-11-01 06:27:00,58.0,False,354,0.0005293800000000001,767.0501293576364
no_data,RATSUSDT,,2025-11-01 05:30:00,,,,,,,,,,,,,False,355,,
completed,VELVETUSDT,long,2025-11-01 05:30:00,0.24667,2.0,5.0,0.2516034,0.2343365,16.0,True,loss,-2.4999999999999996,-4.999999999999999,2025-11-01 06:48:00,79.0,False,356,0.2343365,764.5501293576364
completed,AVAAIUSDT,long,2025-11-01 05:30:00,0.01479,2.0,5.0,0.0150858,0.014050499999999999,16.0,False,no_entry,0.0,0.0,,0.0,False,357,,
completed,PENGUUSDT,short,2025-11-01 05:30:00,0.018108,2.0,5.0,0.01774584,0.0190134,16.0,True,expired,-0.2043299793354453,-0.4086599586708906,2025-11-01 13:00:00,451.0,False,358,0.018182000145316124,764.345799378301
completed,ICNTUSDT,long,2025-11-01 05:30:00,0.2873,2.0,5.0,0.29304600000000003,0.272935,16.0,True,loss,-2.500000000000003,-5.000000000000006,2025-11-01 05:40:00,11.0,False,359,0.272935,761.845799378301
no_data,BONKUSDT,,2025-11-01 05:30:00,,,,,,,,,,,,,False,360,,
completed,PIPPINUSDT,long,2025-11-01 09:30:00,0.0399,2.0,5.0,0.040698,0.037904999999999994,16.0,True,loss,-2.5000000000000044,-5.000000000000009,2025-11-01 09:31:00,2.0,False,361,0.037904999999999994,759.345799378301
completed,ZEREBROUSDT,long,2025-11-01 09:30:00,0.04595,2.0,5.0,0.046869,0.0436525,16.0,True,loss,-2.5000000000000013,-5.000000000000003,2025-11-01 13:42:00,253.0,False,362,0.0436525,756.845799378301
completed,DOLOUSDT,long,2025-11-01 09:30:00,0.08464,2.0,5.0,0.08633280000000002,0.08040800000000001,16.0,True,loss,-2.4999999999999996,-4.999999999999999,2025-11-01 14:54:00,325.0,False,363,0.08040800000000001,754.345799378301
completed,AIOTUSDT,long,2025-11-01 09:30:00,0.5089,2.0,5.0,0.519078,0.48345499999999997,16.0,False,no_entry,0.0,0.0,,0.0,False,364,,
completed,BRUSDT,long,2025-11-01 09:30:00,0.07751,2.0,5.0,0.0790602,0.07363449999999999,16.0,True,loss,-2.5000000000000027,-5.000000000000005,2025-11-01 12:40:00,191.0,False,365,0.07363449999999999,751.845799378301
completed,GRIFFAINUSDT,long,2025-11-01 13:30:00,0.02086,2.0,5.0,0.0212772,0.019816999999999998,16.0,True,win,0.9999999999999987,1.9999999999999973,2025-11-01 15:05:00,13.0,False,366,0.0212772,752.845799378301
no_data,BONKUSDT,,2025-11-01 13:30:00,,,,,,,,,,,,,False,367,,
completed,AIXBTUSDT,long,2025-11-01 13:30:00,0.08192,2.0,5.0,0.0835584,0.077824,16.0,True,win,0.9999999999999987,1.9999999999999973,2025-11-01 20:13:00,392.0,False,368,0.0835584,753.845799378301
completed,AVNTUSDT,long,2025-11-01 13:30:00,0.6813,2.0,5.0,0.694926,0.647235,16.0,True,loss,-2.500000000000001,-5.000000000000002,2025-11-01 14:12:00,43.0,False,369,0.647235,751.345799378301
completed,AVAAIUSDT,long,2025-11-01 13:30:00,0.0156,2.0,5.0,0.015912,0.014819999999999998,16.0,True,loss,-2.500000000000004,-5.000000000000008,2025-11-01 14:14:00,45.0,False,370,0.014819999999999998,748.845799378301
completed,BIDUSDT,long,2025-11-01 13:30:00,0.06292,2.0,5.0,0.06417840000000001,0.059774,16.0,True,loss,-2.500000000000002,-5.000000000000004,2025-11-01 14:13:00,44.0,False,371,0.059774,746.345799378301
completed,ARCUSDT,long,2025-11-01 13:30:00,0.01705,2.0,5.0,0.017391,0.0161975,16.0,True,win,1.0000000000000029,2.0000000000000058,2025-11-01 18:14:00,273.0,False,372,0.017391,747.345799378301
completed,VFYUSDT,long,2025-11-01 13:30:00,0.08158,2.0,5.0,0.0832116,0.077501,16.0,True,loss,-2.4999999999999996,-4.999999999999999,2025-11-01 14:12:00,32.0,False,373,0.077501,744.845799378301
completed,ICNTUSDT,long,2025-11-01 13:30:00,0.2679,2.0,5.0,0.27325800000000006,0.25450500000000004,16.0,True,win,1.0000000000000053,2.0000000000000107,2025-11-01 16:03:00,153.0,False,374,0.27325800000000006,745.845799378301
completed,JELLYJELLYUSDT,short,2025-11-01 13:30:00,0.09008,2.0,5.0,0.08827839999999999,0.094584,16.0,False,no_entry,0.0,0.0,,0.0,False,375,,
completed,ZEREBROUSDT,long,2025-11-01 17:30:00,0.04397,2.0,5.0,0.044849400000000005,0.0417715,16.0,True,loss,-2.4999999999999987,-4.999999999999997,2025-11-02 00:20:00,411.0,False,376,0.0417715,743.345799378301
completed,AIOTUSDT,long,2025-11-01 17:30:00,0.5851,2.0,5.0,0.5968019999999999,0.5558449999999999,16.0,False,no_entry,0.0,0.0,,0.0,False,377,,
completed,PIPPINUSDT,long,2025-11-01 17:30:00,0.03121,2.0,5.0,0.0318342,0.0296495,16.0,False,no_entry,0.0,0.0,,0.0,False,378,,
completed,DOLOUSDT,long,2025-11-01 17:30:00,0.08186,2.0,5.0,0.08349720000000001,0.077767,16.0,True,expired,-1.355972966907837,-2.711945933815674,2025-11-02 01:00:00,451.0,False,379,0.07964000105857849,741.9898264113931
completed,SOONUSDT,short,2025-11-01 21:30:00,0.7287,2.0,5.0,0.714126,0.765135,16.0,True,expired,0.2538751309278238,0.5077502618556476,2025-11-02 05:00:00,451.0,False,380,0.7250000238418579,742.2437015423209
completed,AVAAIUSDT,long,2025-11-01 21:30:00,0.01519,2.0,5.0,0.0154938,0.014430499999999999,16.0,True,win,0.9999999999999997,1.9999999999999993,2025-11-02 01:08:00,219.0,False,381,0.0154938,743.2437015423209
completed,GRIFFAINUSDT,long,2025-11-01 21:30:00,0.02115,2.0,5.0,0.021573,0.0200925,16.0,True,expired,-1.0638292517786019,-2.1276585035572038,2025-11-02 05:00:00,300.0,False,382,0.02070000022649765,742.1798722905422
completed,ALCHUSDT,short,2025-11-01 21:30:00,0.0701,2.0,5.0,0.068698,0.073605,16.0,True,expired,-0.677605685425896,-1.355211370851792,2025-11-02 05:00:00,451.0,False,383,0.0710500031709671,741.5022666051163
no_data,RATSUSDT,,2025-11-01 21:30:00,,,,,,,,,,,,,False,384,,
completed,AIXBTUSDT,long,2025-11-01 21:30:00,0.08162,2.0,5.0,0.0832524,0.077539,16.0,True,expired,-2.168587053911675,-4.33717410782335,2025-11-02 05:00:00,435.0,False,385,0.07807999849319458,739.3336795512047
completed,ARCUSDT,long,2025-11-01 21:30:00,0.01709,2.0,5.0,0.0174318,0.0162355,16.0,True,win,0.9999999999999991,1.9999999999999982,2025-11-02 01:26:00,51.0,False,386,0.0174318,740.3336795512047
completed,VELVETUSDT,long,2025-11-01 21:30:00,0.26847,2.0,5.0,0.2738394,0.25504649999999995,16.0,True,expired,-0.2030023539377556,-0.4060047078755112,2025-11-02 05:00:00,421.0,False,387,0.2673799991607666,740.1306771972669
completed,VFYUSDT,long,2025-11-01 21:30:00,0.07628,2.0,5.0,0.0778056,0.072466,16.0,True,win,1.0000000000000013,2.0000000000000027,2025-11-01 23:09:00,81.0,False,388,0.0778056,741.1306771972669
completed,JELLYJELLYUSDT,short,2025-11-01 21:30:00,0.06044,2.0,5.0,0.0592312,0.063462,16.0,True,win,1.0000000000000024,2.000000000000005,2025-11-01 23:02:00,3.0,False,389,0.0592312,742.1306771972669
completed,AIAUSDT,long,2025-11-01 21:30:00,1.4904,2.0,5.0,1.520208,1.4158799999999998,16.0,True,loss,-2.500000000000005,-5.00000000000001,2025-11-01 22:26:00,57.0,False,390,1.4158799999999998,739.6306771972669
completed,UBUSDT,short,2025-11-01 21:30:00,0.0613,2.0,5.0,0.060074,0.064365,16.0,True,loss,-2.5000000000000044,-5.000000000000009,2025-11-01 21:31:00,2.0,False,391,0.064365,737.1306771972669
completed,LIGHTUSDT,short,2025-11-02 01:30:00,1.5426,2.0,5.0,1.5117479999999999,1.6197300000000001,16.0,True,win,1.0000000000000033,2.0000000000000067,2025-11-02 07:23:00,354.0,False,392,1.5117479999999999,738.1306771972669
completed,PIPPINUSDT,long,2025-11-02 01:30:00,0.03916,2.0,5.0,0.0399432,0.037202,16.0,True,loss,-2.5000000000000018,-5.0000000000000036,2025-11-02 03:49:00,140.0,False,393,0.037202,735.6306771972669
